status,RT
1,0.921
1,0.982
1,0.921
1,1.235
1,1.052
1,1.105
1,1.812
1,1.136
1,1.312
0,1.202
1,1.074
1,0.966
1,0.854
0,1.493
1,1.11
1,1.184
1,0.859
1,1.32
0,1.457
1,0.946
1,1.124
1,0.979
1,1.751
1,1.18
1,1.167
1,1.901
1,1.166
1,0.947
1,1.083
0,1.246
1,1.205
1,0.938
1,1.359
1,1.337
0,1.135
1,0.817
1,1.419
0,1.578
1,0.889
1,0.882
1,0.84
1,1.226
1,1.232
1,0.919
1,1.167
1,0.903
1,0.992
1,0.843
1,1.227
1,0.823
1,0.919
1,1.048
1,0.879
1,0.893
1,1.217
1,1.085
1,1.224
1,0.822
0,1.497
1,1.305
1,0.942
1,0.813
1,1.211
1,0.964
1,0.864
1,1.233
1,1.119
1,1.228
1,1.103
1,0.875
1,1.322
1,1.889
1,1.706
1,1.252
1,1.212
1,0.978
0,1.274
1,1.49
1,1.226
1,0.887
1,1.023
1,0.951
1,1.208
1,1.06
1,1.179
1,1.25
1,1.208
1,1.104
1,1.581
1,0.956
1,0.861
1,0.958
0,1.145
1,1.062
1,1.163
1,1.122
1,0.945
1,1.069
1,1.496
1,0.836
1,0.928
1,0.869
1,1.268
1,0.871
1,0.87
1,1.208
1,0.863
1,0.839
1,0.958
0,1.608
1,1.068
1,1.136
1,0.941
0,1.432
1,1.028
1,0.955
0,1.57
1,1.131
1,0.98
1,1.108
1,0.912
1,0.959
1,2.346
1,0.933
1,0.787
0,1.692
1,1.442
1,0.811
1,1.164
0,1.395
1,0.832
1,0.816
1,1.012
1,1.031
0,1.137
1,1.107
1,1.349
1,0.833
1,1.702
1,1.187
1,1.049
1,1.609
1,1.022
1,1.153
0,1.266
1,1.474
1,1.375
0,1.567
1,1.181
1,0.901
1,0.833
1,1.388
0,1.319
0,1.595
1,1.382
1,0.903
1,0.893
1,0.959
1,0.972
0,1.166
1,1.408
1,1.436
1,0.856
1,0.945
1,1.032
0,1.28
1,1.017
1,1.522
1,1.436
1,1.22
1,1.266
1,1.419
1,1.357
1,1.158
1,0.821
1,1.157
1,1.239
1,0.819
1,1.356
0,1.15
1,1.29
1,0.859
1,0.985
1,0.804
1,1.104
1,1.001
1,1.289
1,1.323
1,1.028
0,1.656
1,0.869
1,0.874
0,1.217
1,1.379
1,1.523
1,1.208
1,0.88
1,1.395
1,0.832
1,1.069
1,1.068
1,0.849
1,1.079
1,1.058
0,1.395
1,1.03
1,1.008
1,0.92
1,1.235
0,1.569
1,1.69
1,1.115
1,1.138
1,1.242
1,1.12
1,0.906
1,1.21
1,0.967
1,0.866
1,1.194
1,1.178
1,1.522
0,1.226
1,0.959
1,1.069
1,1.297
1,1.422
1,1.006
1,0.876
0,1.516
1,2.108
1,1.032
1,0.962
1,1.273
1,1.54
0,1.243
1,0.942
1,1.674
1,1.121
1,1.102
1,1.589
1,1.153
1,0.957
1,0.804
1,0.971
1,0.985
0,1.188
1,0.993
1,1.283
1,1.356
0,1.109
1,1.052
1,0.972
1,1.037
1,1.363
1,1.301
0,1.16
1,1.056
1,1.067
1,0.881
1,0.96
1,1.157
1,1.248
1,1.206
1,1.049
0,1.369
0,1.321
1,1.159
1,1.184
0,1.225
1,0.837
1,1.279
1,0.911
1,1.101
1,1.264
1,0.995
1,0.854
0,1.683
1,1.525
1,1.326
0,1.304
1,1.15
1,1.181
1,1.115
0,1.186
1,1.092
1,0.864
1,1.086
1,1.597
1,1.538
1,1.059
1,1.258
1,1.479
1,1.086
0,1.196
1,1.018
0,1.322
1,0.991
0,1.265
1,1.024
1,1.125
1,0.792
1,0.987
1,1.09
1,1.345
0,1.448
1,0.94
1,0.854
1,1.156
1,1.382
1,0.893
0,1.471
1,1.15
1,1.607
1,1.046
1,0.959
1,1.227
1,0.992
1,1.122
0,1.341
1,1.317
1,1.061
1,0.877
1,0.984
0,1.413
1,1.21
1,1.087
1,1.169
1,1.075
1,0.885
0,1.378
1,1.096
1,1.872
1,1.166
1,1.228
1,0.97
1,1.214
1,1.323
1,0.915
1,1.194
1,1.438
1,1.289
1,2.651
0,1.302
1,0.946
1,1.341
1,1.348
1,1.193
1,1.528
1,0.975
1,1.427
1,1.157
1,0.844
1,1.076
1,0.855
1,1.212
1,0.8
1,1.068
1,0.837
1,0.999
1,0.797
1,1.192
1,1.066
1,1.075
0,1.145
0,1.31
1,0.987
1,1.251
1,1.165
0,1.339
1,1.024
1,1.281
1,1.037
1,1.245
0,1.249
1,0.884
1,1.146
1,1.046
0,1.412
0,1.358
0,1.177
1,1.183
1,0.951
1,0.971
1,0.889
1,0.959
1,1.459
1,0.963
1,1.046
1,0.887
1,1.283
1,0.929
1,1.302
1,1.369
1,0.959
0,1.22
1,1.307
1,1.315
1,0.844
1,0.885
1,1.245
1,1.335
0,1.093
1,1.057
1,0.939
0,1.278
1,0.942
0,1.166
1,1.079
1,1.132
0,1.339
1,1.294
1,1.184
1,0.919
1,1.082
0,1.788
1,0.868
1,1.34
1,1.202
0,1.618
1,0.943
1,0.902
0,1.194
1,0.864
1,1.256
1,1.343
1,1.186
1,0.964
1,0.857
1,1.207
1,1.077
0,1.506
1,1.148
1,1.236
1,0.865
1,1.202
1,1.177
1,1.068
1,1.002
0,1.161
1,1.256
1,1.211
1,0.974
0,1.046
0,1.369
1,0.799
1,1.059
1,1.552
0,1.267
1,1.147
0,1.452
1,1.005
1,0.86
1,1.159
0,1.436
0,1.128
0,1.055
1,1.271
1,0.978
1,1.02
1,1.529
1,1.185
1,1.267
1,0.911
1,1.37
1,1.108
1,1.146
1,1.089
1,1.171
1,0.974
1,1.174
1,0.837
1,1.35
1,0.976
1,0.954
1,1.043
0,1.4
1,0.828
1,0.978
1,1.563
1,1.198
1,1.192
1,1.291
1,1.057
1,1.206
1,0.82
1,1.178
1,0.995
1,1.268
1,1.03
1,1.086
0,1.231
0,1.224
1,1.097
1,1.324
0,1.149
1,1.176
0,1.414
0,1.196
0,1.389
1,1.041
1,0.85
1,1.252
1,0.991
1,1.16
1,0.993
1,0.871
1,0.976
1,0.872
1,0.851
1,1.201
1,1.237
1,1.14
1,0.994
1,1.166
1,1.111
1,1.069
1,1.112
0,1.149
1,0.888
1,1.142
1,0.968
1,1.037
1,1.148
1,0.892
1,0.903
1,1.439
1,1.468
0,1.499
0,1.322
1,1.567
1,1.174
1,1.315
0,1.5
1,1.78
0,1.664
1,1.246
1,0.974
0,1.166
0,1.223
1,1.054
1,1.014
1,0.916
1,1.037
1,1.107
1,1.539
1,1.224
1,1.042
1,0.977
1,0.824
1,0.879
0,1.247
0,1.31
1,1.342
1,1.232
1,1.218
0,1.442
1,0.91
1,0.945
1,0.831
1,1.206
0,1.351
1,0.839
0,1.346
1,0.817
1,0.852
1,1.569
0,1.219
1,0.823
1,1.303
1,1.098
1,1.25
1,1.162
1,1.096
1,1.463
1,0.917
1,1.064
0,1.48
1,0.94
1,0.941
0,1.118
1,1.26
1,1.345
1,0.88
1,1.055
1,0.859
1,1.025
1,1.14
0,1.271
1,0.982
1,1.18
0,1.547
1,0.958
1,1.011
1,1.061
1,0.839
1,1.028
0,1.352
1,1.405
1,1.036
1,1.031
0,1.201
1,1.121
1,0.92
0,1.705
1,1.207
1,1.037
1,1.204
0,1.325
0,1.458
1,1.066
1,1.264
1,1.35
0,1.16
1,1.191
1,0.843
0,1.414
1,1.583
0,1.576
1,1.101
1,1.018
1,0.84
1,2.134
1,1.059
0,1.551
0,1.245
0,1.412
1,0.935
1,1.021
1,0.84
1,0.924
0,1.585
1,1.301
1,1.048
1,1.079
1,0.815
1,1.136
1,1.001
1,0.841
1,1.443
1,0.938
1,1.12
0,1.349
0,1.304
1,1.067
0,1.113
0,1.3
1,0.826
1,0.845
1,1.084
1,1.339
1,1.033
1,0.891
0,1.27
1,0.876
1,1.031
1,1.047
1,1.074
1,0.855
1,0.968
1,0.986
1,1.098
1,1.002
1,0.969
1,1.024
1,0.837
1,1.139
1,0.877
1,0.989
1,1.072
0,1.425
1,1.03
1,0.91
1,1.012
1,0.976
1,1.266
1,0.914
1,1.127
1,1.379
1,0.862
1,1.111
1,1.104
1,1.172
1,0.947
0,1.207
1,1.314
1,1.294
1,0.835
1,1.208
1,1.119
0,1.04
1,1.156
1,1.264
1,1.033
1,0.856
1,0.998
1,1.152
1,0.797
1,0.844
1,0.981
1,0.931
1,0.847
1,0.837
1,1.051
1,1.073
1,0.839
1,1.09
0,1.22
1,1.508
0,1.275
1,1.276
0,1.4
1,1.161
1,1.051
1,1.174
1,1.026
1,0.951
1,1.273
1,0.856
1,0.799
0,1.125
1,1.05
1,1.409
1,0.961
1,1.417
1,0.813
1,0.948
1,1.222
1,0.799
1,1.021
1,0.841
0,1.115
0,1.394
1,0.952
1,1.054
0,1.648
1,1.06
1,1.22
1,0.931
0,1.253
1,1.131
1,1.093
0,1.381
1,1.116
1,1.156
1,1.012
1,1.449
1,1.381
1,1.134
1,1.048
1,1.352
1,1.048
1,0.966
1,1.049
1,1.339
1,0.85
1,1.009
1,1.241
1,1.022
1,1.325
1,1.137
1,0.816
1,1.303
1,0.843
1,1.331
1,0.974
1,1.142
1,1.32
1,0.945
1,1.033
1,1.095
0,1.295
1,1.351
1,1.149
1,1.162
1,1.016
1,1.087
1,0.988
1,0.995
1,1.071
1,0.847
1,0.964
1,1.161
1,1.187
1,1.042
0,1.228
1,1.105
1,1.544
1,0.902
1,0.864
1,0.821
1,1.014
1,0.913
1,1.224
1,1.025
1,1.227
1,1.388
1,1.033
1,1.173
0,1.516
1,1.055
0,1.499
1,1.11
1,0.869
0,1.184
1,2.242
1,1.5
1,0.823
1,0.857
1,0.836
1,1.23
1,1.071
1,0.866
1,1.068
1,0.879
0,1.26
1,1.014
1,1.274
1,1.21
1,1.15
1,1.037
1,1.067
1,0.812
1,1.24
1,0.889
1,1.171
1,1.133
1,1.012
1,0.854
1,0.909
1,1
1,0.97
1,1.415
1,0.842
0,1.85
1,1.05
0,1.217
1,0.932
1,0.918
1,1.028
0,2.664
1,1.058
0,1.537
1,0.997
0,1.2
1,1.258
0,1.03
0,1.34
1,0.913
1,0.931
1,1.31
1,1.168
1,1.008
1,0.949
0,1.615
1,1.282
1,1.157
1,1.012
1,0.842
1,0.843
1,1.277
1,0.854
1,1.169
1,0.965
1,0.994
0,1.236
1,1.623
0,1.415
1,1.103
0,1.368
0,1.382
1,1.279
1,0.98
1,1.452
1,1.129
1,0.916
1,0.944
1,0.977
1,1.621
1,0.993
1,0.998
1,0.957
0,1.487
1,0.848
1,1.216
1,1.252
1,1.278
1,1.123
1,1.137
1,1.4
0,1.255
1,1.662
1,1.291
1,1.158
1,1.055
1,0.973
1,1.137
1,1.143
1,1.153
1,1.178
1,1.092
1,1.116
0,1.11
1,0.869
0,1.188
0,1.211
1,1.593
1,0.838
1,1.104
0,1.587
1,1.099
1,1.233
1,1.04
0,1.31
1,1.348
1,1.018
1,1.092
0,1.324
1,0.965
1,1.281
1,1.452
1,0.843
1,0.993
0,1.171
1,1.116
1,0.952
1,1.21
1,1.523
1,1.3
1,1.157
1,0.838
1,1.244
1,0.937
0,1.333
1,0.96
1,1.19
1,1.14
1,0.89
1,1.286
1,0.958
1,0.867
1,1.093
0,1.382
0,1.45
1,1.026
1,1.028
0,1.378
1,1.102
1,0.843
1,0.836
1,1.153
1,0.836
0,1.697
1,0.896
1,0.956
1,1.034
0,1.351
1,0.96
0,1.125
1,0.792
1,0.92
1,1.235
1,0.809
0,1.509
1,0.885
1,1.226
1,1.006
1,0.837
1,0.937
1,1.037
1,1.165
1,0.98
0,1.092
1,1.018
1,0.98
1,0.941
1,0.887
1,1.116
1,0.846
1,1.029
1,1.053
0,1.467
1,0.885
0,1.336
1,1.038
1,1.132
1,0.994
0,1.125
1,1.493
1,0.98
1,1.222
1,0.867
0,1.284
0,1.43
1,1.089
1,1.114
1,0.803
1,1.145
1,0.873
1,1.458
1,1.128
0,1.543
1,0.982
1,1.509
1,1.112
1,1.086
1,0.876
1,0.903
1,1.017
1,1.041
0,1.278
1,0.901
1,1.238
1,1.02
0,1.313
1,0.889
1,1.062
1,1.089
1,0.859
1,1.295
1,1.287
1,0.929
0,1.232
1,1.028
1,1.13
1,1.127
0,1.163
1,1.582
1,0.825
1,1.014
1,1.181
1,0.943
1,1.138
1,0.978
1,1.051
1,0.957
1,1.123
0,1.318
1,1.227
1,0.826
1,0.864
1,1.547
1,1.014
0,1.182
1,0.814
1,1.152
1,1.095
0,1.165
1,1.061
0,1.137
1,0.807
1,0.973
1,1.119
1,0.922
1,0.854
1,1.043
1,0.938
1,1.27
1,1.054
0,1.212
1,1.624
1,1.047
1,1.078
1,1.119
1,0.893
1,0.843
1,0.817
1,0.894
1,0.849
1,1.024
1,1.424
1,0.883
1,0.913
1,0.879
1,1.909
0,1.137
1,0.908
1,0.849
1,0.886
1,1.072
1,1.295
1,1.065
1,1.088
0,1.716
0,1.325
1,1.167
1,1.82
1,0.894
1,1.841
1,1.125
1,0.923
1,0.965
0,1.376
1,0.942
1,0.981
1,0.885
1,0.843
1,1.457
1,1.091
1,1.031
1,0.8
1,1.223
1,0.998
1,0.944
1,0.85
1,0.986
1,0.867
1,1.032
1,0.918
0,1.334
1,0.968
0,1.258
1,1.204
0,1.221
1,1.146
1,1.164
1,0.929
1,1.202
0,1.632
1,1.259
0,1.165
1,0.847
1,0.808
1,1.468
1,1.336
0,1.166
1,1.446
1,1.009
0,1.45
1,1.17
1,1.22
1,1.07
1,1.2
1,1.021
0,1.242
1,1.083
1,1.009
0,1.805
1,0.829
1,1.032
1,1.139
1,1.064
1,1.542
1,0.963
1,0.838
1,1.01
0,1.195
0,1.153
1,0.933
1,0.842
1,1.056
1,0.847
1,1.105
1,1.27
0,1.466
1,1.148
0,1.308
1,1.049
1,1.11
1,1.054
1,0.853
1,0.84
1,1.006
1,1.157
1,0.872
1,0.939
1,0.858
1,1.301
1,0.95
1,1.1
0,1.511
1,1.661
1,0.84
1,1.328
1,1.119
1,0.871
0,1.492
1,0.925
0,1.297
1,1.125
1,0.861
1,1.105
1,1.013
1,0.91
1,1.185
1,0.849
1,1.047
1,1.131
1,1.025
1,1.292
1,1.104
1,1.024
1,1.245
1,0.893
1,1.543
1,1.003
1,1.077
0,1.39
1,1.45
1,0.829
1,1.027
0,1.659
1,0.857
1,1.421
1,0.878
1,1.407
0,1.293
1,0.94
1,0.852
1,0.909
1,1.133
1,1.177
1,1.034
1,0.978
1,0.908
1,1.184
1,0.963
1,1.201
1,0.976
1,0.931
0,1.753
1,1.13
1,0.93
1,1.353
1,1.08
1,1.068
1,1.004
0,1.526
1,0.861
0,1.112
0,1.308
1,1.318
0,1.426
1,0.92
1,0.966
1,0.878
0,1.183
1,0.956
0,1.248
1,0.97
1,1.413
1,1.114
1,0.968
1,1.228
1,1.108
1,1.514
1,0.839
0,1.448
0,1.385
1,1.069
1,0.97
0,1.293
1,1.117
0,1.142
1,1.422
1,1.034
1,1.216
1,1.051
1,1.017
1,0.832
1,0.969
0,1.125
1,1.574
1,1.212
1,1.146
1,1.216
1,1.074
1,1.715
1,1.277
1,0.88
0,1.342
1,0.836
1,1.297
1,1.533
0,1.137
1,0.852
0,1.481
1,0.908
1,0.904
0,1.274
1,1.234
1,1.037
1,0.83
1,1.136
1,1.019
1,1.833
1,1.036
1,1.05
1,1.239
1,1.082
1,1.22
1,1.002
1,0.96
1,1.406
0,1.26
1,1.042
0,1.577
1,1.054
1,1
0,1.326
1,1.155
0,1.624
1,1.291
1,1.877
1,0.83
1,0.854
0,1.374
1,1.065
1,1.106
1,1.176
1,1.356
1,1.191
0,1.16
1,0.82
1,0.908
1,1.195
0,1.16
1,1.253
1,1.082
1,1.223
1,1.032
0,1.24
1,1.188
1,1.026
1,0.807
1,1.061
1,1.186
1,0.814
1,1.399
1,1.087
0,1.343
1,1.311
1,1.082
1,1.122
1,0.828
1,1.321
1,1.095
1,1.075
1,0.961
1,1.251
1,1.269
0,1.299
1,1.095
1,0.843
1,1.208
0,1.081
1,1.297
1,1.447
1,1.149
1,1.328
1,1.468
1,1.34
1,0.801
1,1.138
1,1.127
1,1.078
1,1.536
0,1.25
1,1.225
1,1.019
1,1.153
1,1.225
1,0.87
1,1.069
1,1.228
1,0.97
1,2.065
1,0.948
1,0.969
0,1.114
1,0.999
1,0.932
1,1.017
1,0.965
1,1.122
1,1.546
1,0.968
1,0.891
0,1.464
1,1.153
1,0.937
1,1.133
1,1.34
1,1.385
1,0.83
1,0.836
0,1.201
1,1.163
1,1.437
1,1.162
1,1.096
1,1.039
1,0.825
1,1.114
1,1.054
1,1.091
1,1.147
1,1.232
0,1.237
0,1.473
1,0.848
0,1.249
1,0.988
0,1.282
1,1.508
1,0.861
1,0.832
1,1.264
1,1.222
1,0.824
1,1.47
0,1.093
1,1.252
1,1.679
1,1.19
1,0.846
1,1.118
1,1.351
1,1.203
1,1.082
0,1.304
1,0.892
1,1.11
1,1.427
1,1.136
1,0.842
1,1.083
0,1.277
1,1.17
0,1.348
1,1.337
1,0.902
1,1.15
1,0.873
1,1.394
1,0.877
1,1.227
1,1.481
1,1.215
1,1.044
1,1.137
1,0.996
1,0.965
0,1.281
1,1.048
1,1.204
1,0.832
1,0.938
0,1.539
1,1.202
1,0.862
1,1.338
1,0.842
0,1.552
1,1.309
0,1.252
1,1.008
1,1.204
1,0.954
1,1.049
1,1.058
1,1.479
1,1.016
1,0.89
1,0.803
1,1.218
1,1.013
1,1.072
1,1.139
1,1.187
1,1.284
0,1.151
1,0.92
1,1.01
1,1.046
1,1.174
1,0.865
1,0.861
1,0.998
0,1.442
1,1.025
0,1.397
0,1.069
1,0.935
1,1.111
0,1.162
1,1.238
0,1.411
1,1.087
1,0.845
1,1.032
1,1.101
0,1.166
1,1.6
1,1.086
1,1.234
1,0.967
1,1.313
1,1.091
1,1.114
1,1.111
0,1.291
0,1.102
1,0.935
1,1.199
1,0.849
1,0.88
1,0.885
1,1.098
1,1.246
1,0.965
1,0.957
1,0.971
1,0.903
1,1.564
1,0.853
1,0.825
1,1.071
1,0.837
0,1.485
1,1.132
0,1.208
1,1.177
1,1.117
1,0.994
1,1.14
0,1.342
1,1.038
1,1
0,1.262
1,1.416
0,1.13
1,1.138
1,0.802
0,1.138
1,1.226
1,0.986
0,1.083
1,1.025
1,0.85
1,0.793
1,0.868
1,1.97
1,1.173
1,0.922
1,0.859
1,0.989
1,0.826
1,0.954
1,0.941
1,1.037
1,0.8
1,0.978
1,0.999
1,1.091
1,1.065
0,1.272
0,1.137
1,0.977
1,1.135
1,1.193
1,0.821
0,1.383
1,1.13
1,1.481
1,1.477
1,1.431
1,1.334
1,1.047
1,1.089
1,1.09
1,0.941
1,1.337
1,1.494
1,1.106
1,1.085
1,0.835
0,1.554
0,1.389
1,0.991
1,0.994
1,0.902
1,1.439
1,1.188
1,0.949
1,0.841
0,1.086
1,0.843
1,1.07
1,1.077
1,1.205
1,1.063
1,0.948
1,1.109
1,0.965
1,1.031
1,1.023
0,1.211
1,0.863
1,0.804
0,1.385
1,1.268
1,0.887
1,0.849
0,1.236
0,2.018
0,1.273
1,0.878
1,0.99
1,1.235
0,1.322
1,1.082
1,1.213
0,1.187
1,1.262
1,1.212
1,1.064
1,0.922
1,0.852
1,0.818
1,1.107
1,1.126
1,0.908
1,1.01
1,1.364
1,1.202
1,0.944
1,1.042
0,1.032
1,0.926
0,1.336
1,1.07
1,1.141
1,0.999
1,1.065
1,0.912
0,1.287
1,0.801
1,1.047
1,0.93
1,1.101
0,1.295
1,1.157
1,1.131
1,0.989
1,1.14
1,0.846
1,1.253
1,0.986
1,0.919
0,1.143
0,1.233
1,0.861
0,1.265
1,0.937
0,1.278
1,1.102
1,1.602
0,1.328
1,0.919
1,1.14
1,0.992
1,1.093
1,0.834
1,1.3
1,0.853
1,1.142
0,1.44
1,1.326
1,1.231
1,0.889
1,0.964
1,1.274
1,1.3
0,1.448
0,1.372
0,1.271
1,0.997
1,1.153
1,1.125
0,1.448
1,0.994
1,1.332
1,0.804
1,0.846
1,1.464
1,0.872
1,1.568
1,1.083
1,1.086
0,1.437
1,0.955
1,1.378
1,1.08
1,1.144
1,0.934
1,0.806
1,1.414
1,0.935
1,1.595
1,0.994
1,1.193
1,1.113
0,1.062
0,1.317
1,1.084
1,1.06
1,1.122
1,0.946
1,1.202
1,1.156
1,1.495
1,1.168
0,1.123
1,1.302
1,1.194
1,0.852
1,1.052
1,1.39
1,1.362
1,0.935
0,1.185
1,1.191
1,1.151
1,1.367
1,0.997
1,1.104
1,1.085
1,0.881
1,1.165
0,1.23
0,1.161
1,0.954
1,1.261
1,0.876
1,0.863
0,1.283
1,1.219
1,1.092
1,1.322
1,1.825
1,1.297
1,1.098
0,1.112
1,1.254
1,1.233
1,1.031
1,0.883
1,1.175
1,0.856
1,0.919
1,1.313
1,1.34
1,0.963
1,1.168
0,1.526
1,0.917
1,1.024
1,1.228
1,1.093
1,1.067
1,1.03
1,0.81
1,0.946
1,1.201
0,1.414
1,1.548
0,1.312
1,0.979
1,1.022
1,0.886
1,1.327
1,1.182
1,1.165
0,1.183
0,1.536
1,1.222
1,1.189
0,1.362
1,1
1,0.956
1,1.083
1,0.95
1,1.16
1,0.921
1,1.003
1,1.095
0,1.271
1,0.99
1,0.841
1,1.034
1,1.038
1,0.967
0,1.33
1,0.873
1,0.965
1,1.316
0,1.239
1,1.094
1,1.251
1,0.933
1,0.943
1,0.971
0,1.305
1,0.832
1,0.851
1,1.006
1,1.217
1,1.272
1,1.104
0,1.304
1,0.991
1,1.29
1,1.204
1,0.816
1,1.282
1,1.251
1,0.902
1,0.838
1,0.956
0,1.316
1,0.839
1,1.263
1,0.826
1,1.087
0,1.272
1,0.874
1,1.062
1,0.834
1,0.833
1,1.265
1,0.843
1,1.12
1,1.288
1,1.113
1,0.911
1,0.826
1,1.111
1,1.053
1,1.507
1,1.043
1,0.852
1,0.988
1,1.013
1,0.855
1,1.1
1,0.883
1,1.214
1,1.009
1,1.087
1,1.171
1,1.194
1,1.496
0,1.63
0,1.746
1,1.236
1,0.921
1,1.179
0,1.73
0,1.222
1,1.081
1,0.963
1,0.899
1,1.219
1,1.15
1,1.494
1,1.243
0,1.307
1,0.929
1,1.355
0,1.142
1,0.906
1,1.331
0,1.279
1,0.863
1,1.204
0,1.239
0,1.516
0,1.211
1,1.267
1,1.181
1,0.978
0,1.091
1,0.887
1,1.199
1,1.112
1,0.814
1,1.044
1,0.999
1,0.89
1,1.261
1,1.015
1,1.39
1,1.192
1,1.055
1,0.817
0,1.434
1,1.105
1,1.121
1,0.85
1,1.2
1,1.128
1,0.933
1,1.022
0,1.598
1,1.316
1,1.197
1,1.084
1,1.207
0,1.384
1,1.256
1,1.186
1,1.111
0,1.511
1,0.943
1,0.931
1,1.025
1,0.825
0,1.487
1,0.869
1,1.122
1,1.104
1,1.054
1,1.057
1,1.235
1,1.276
1,1.092
1,1.145
1,0.883
1,0.882
1,1.206
1,0.887
1,0.922
1,1.128
0,1.484
1,0.989
1,1.043
1,0.861
0,1.315
0,1.369
1,0.817
1,0.936
1,0.831
0,1.401
0,1.312
1,1.03
1,0.947
1,1.147
1,0.998
0,1.378
1,1.221
0,1.242
1,1.658
1,0.951
1,0.963
0,1.168
1,1.066
0,1.079
1,0.878
1,1.064
1,0.849
0,1.133
1,0.871
0,1.303
1,1.191
1,0.982
1,0.951
1,1.157
0,1.173
1,0.95
1,1.211
1,1.367
1,0.867
1,0.877
1,0.899
0,1.357
1,0.889
1,1.113
1,1.289
1,1.089
1,0.914
0,1.236
1,1.129
1,1.43
1,1.235
1,0.966
1,1.192
1,1.024
1,0.843
1,1.155
1,1.3
1,1.03
1,1.207
1,0.989
0,1.644
1,1.24
1,1.045
1,0.886
1,0.815
1,0.997
0,1.504
0,1.289
1,1.218
1,0.892
1,1.223
1,1.04
1,0.891
1,1.31
1,1.092
1,1.06
1,0.983
1,1.217
0,1.422
0,1.136
0,1.669
0,1.631
1,0.898
1,1.675
1,1.41
1,0.975
1,1.248
0,1.388
0,1.335
1,1.113
1,1.189
1,0.854
1,1.072
0,1.181
1,1.086
0,1.253
1,1.827
1,1.025
1,1.098
1,0.934
1,0.803
1,1.188
1,0.818
1,1.303
1,0.879
1,1.011
1,1.002
1,1.164
0,1.887
1,1.127
1,0.885
1,0.948
1,1.089
1,1.188
1,1.475
1,1.105
1,1.094
1,0.921
0,1.528
0,1.72
1,1.074
0,1.283
1,0.866
1,1.014
1,1.189
1,1.117
1,0.996
1,1.238
1,0.899
0,1.288
1,1.082
1,0.944
1,1.265
0,1.518
1,0.851
1,0.871
1,1.152
1,1.309
1,1.192
1,1.002
1,1.005
1,1.358
1,1.262
1,0.982
1,0.849
1,1.378
1,1.132
0,1.238
1,1.039
1,0.852
0,1.595
1,1.198
1,0.938
1,0.827
1,1.543
1,0.994
1,1.087
1,0.928
1,1.375
1,0.889
1,1.229
0,1.703
0,1.585
1,0.966
1,1.021
0,1.379
1,0.849
0,1.287
1,0.999
1,1.105
1,0.877
1,1.288
1,1.04
0,1.625
1,1.445
1,0.806
1,1.701
0,1.407
0,1.094
1,1.666
0,1.441
1,1.368
1,0.843
1,0.929
1,1.094
0,1.372
1,0.933
1,1.823
0,1.563
1,1.07
1,0.848
1,1.286
1,1.126
1,0.937
1,1.087
1,1.082
1,0.923
1,1.085
1,1.041
1,1.173
1,1.332
1,0.857
1,0.839
1,0.841
1,1.227
0,1.691
1,0.851
1,1.098
1,1.282
1,1.254
1,1.07
1,0.997
1,0.883
1,1.022
1,1.08
1,1.456
1,0.887
1,0.911
1,1.016
1,1.125
1,1.104
0,1.245
1,0.845
1,1.081
1,1.033
1,2.14
1,0.854
1,0.93
1,1.13
1,1.168
1,0.833
1,1
1,0.937
1,0.849
0,1.304
0,1.375
1,1.119
0,1.436
1,0.886
1,1.197
1,1.3
1,1.333
1,1.037
0,1.186
1,1.121
1,0.919
1,1.227
1,0.88
0,1.306
1,1.363
1,1.238
1,1.185
1,0.88
1,1.081
1,1.107
1,0.881
0,1.454
1,1.373
1,0.953
1,1.504
1,1.188
1,0.845
1,0.936
0,1.196
1,0.938
1,0.998
1,1.181
0,1.366
1,0.998
1,0.981
1,1.159
1,1.159
1,1.054
1,1.048
0,1.476
1,1.254
1,1.269
1,0.978
1,1.152
1,1.131
1,1.402
0,1.475
1,1.172
1,0.806
0,1.338
1,0.84
1,0.975
1,1.129
1,0.958
0,1.198
1,1.312
1,0.867
1,0.813
1,1.32
1,0.896
1,0.835
1,1.132
1,1.108
1,1.551
1,1.431
1,1.177
0,1.096
0,1.401
1,1.076
1,0.971
1,1.328
1,1.195
1,1.071
1,1.312
1,1.29
1,1.275
1,0.829
1,1.172
1,0.831
1,1.156
1,0.848
1,0.965
1,0.981
1,1.004
1,0.887
1,0.937
1,0.885
1,0.855
0,1.595
1,1.107
1,0.827
1,1.447
1,1.523
1,1.418
1,1.222
1,0.889
1,1.146
1,1.05
1,1.024
1,0.835
0,1.634
1,0.995
1,1.422
1,1.266
1,0.993
1,0.941
1,1.349
1,1.083
1,1.103
1,1.055
0,1.282
1,1.274
1,1.187
1,0.889
1,1.106
1,1.089
0,1.478
0,1.452
1,0.864
1,1.029
1,0.902
1,1.051
1,1.274
0,1.155
0,1.143
1,1.266
1,1.064
1,0.97
1,1.034
1,1.212
1,1.019
1,1.366
1,0.932
1,1.068
1,1.306
1,0.866
0,1.129
0,1.306
1,1.301
1,0.997
1,1.991
1,0.93
1,1.073
1,1.431
1,0.902
1,1.117
1,1.307
1,1.053
0,1.149
1,1.114
1,0.963
1,0.979
1,1.3
1,0.913
1,0.882
1,1.816
1,0.858
1,1.078
1,1.25
1,0.788
1,1.062
1,0.947
1,1.036
0,1.209
0,1.263
