status,RT
1,0.821315200009849
0,0.492944700003136
1,0.59661259999848
1,0.539077399997041
1,0.568046900007175
0,0.782387000013841
1,0.364461899996968
1,0.446809300017776
1,0.400019799999427
0,0.399211600015406
0,0.449337099998957
0,0.434709199995268
0,0.312979400012409
0,0.572459799994249
1,0.645481499988819
1,0.477223099995172
1,0.713940100016771
0,0.603033499995945
0,0.403105999983381
1,0.431299799995031
1,0.852581699989969
1,0.443709299986949
1,0.384035399998538
1,0.538002600020263
0,0.48083939999924
1,0.40886500000488
1,0.433132599981036
1,0.317892500024755
1,0.473272500006715
0,0.663553899998078
1,0.500414200010709
1,0.527625300019281
1,0.40249850001419
1,0.445156400004635
0,0.553524700022535
1,0.348419699992519
0,0.455744900013087
1,0.314799799991306
1,0.64255860002595
1,0.445770799997263
1,0.395748800016008
1,0.533269200008363
0,0.561943299981067
1,0.357447999995202
1,0.607970099983504
1,0.503826299973298
0,0.406245099991793
1,0.44569589997991
0,0.487902399996528
1,0.372481200000038
1,0.451640699990094
1,0.408113800018327
0,0.705919500003802
0,0.527977800025837
1,0.332068300020183
1,0.502183300006436
0,0.464496500004316
1,0.394967000000179
1,0.530161299975589
1,0.923382599983597
1,0.429751799994847
1,0.468052099982742
1,0.388277099991683
0,0.411914099997375
1,0.450668100005714
1,0.54192509999848
1,0.479582100000698
1,0.754881200002274
1,0.46524039999349
0,0.370379400003003
1,0.561778100003721
1,0.429362199996831
1,0.380090399994515
0,0.360436799994204
1,0.414050599996699
1,0.498740399983944
1,0.633666099980474
1,1.1720335999853
1,0.476845199998934
0,0.716677200020058
1,0.593819200003054
1,0.447808400000213
1,0.341129499982344
1,0.458363000012469
1,0.450703799986513
1,0.639907200005837
1,0.461463100014953
1,0.589740600000368
1,0.800837199989473
1,0.351718699996127
1,0.614074500015704
0,0.472035099985078
1,0.488727699994342
0,0.437749200005783
0,0.458297499979381
0,0.675280800001929
1,0.379656100005377
1,0.498365600011311
0,0.717798899975605
0,0.410185999993701
1,0.417740200005937
1,0.582128600013675
1,0.402162099984707
0,0.395482899999479
1,0.373141600022791
0,0.505775500001619
0,0.37246509999386
1,0.389505200000713
1,0.754876199993305
0,0.448552799993195
0,0.405380599986529
0,0.84240839999984
1,0.436487400002079
0,0.658907500008354
0,0.535647999990033
0,0.405188700009603
1,0.505905600002734
1,0.437357200018596
1,0.818285399989691
1,0.535975300008431
1,0.838465999986511
1,0.504348299989942
0,0.696326999983285
1,0.499322299991036
1,0.518508900015149
0,0.883319400018081
0,0.662424799986184
1,0.406961200002115
1,0.530743400013307
1,0.432018499996047
0,0.427322700008517
1,0.605792799993651
1,0.472121600003447
1,0.437083600001642
1,0.377123299986124
1,0.501949299999978
0,0.420886200008681
0,0.353837600006955
1,0.534732800006168
1,0.381754500005627
1,0.608565400005318
1,0.392821699992055
1,0.414427899988368
1,0.625263099995209
1,0.633579600020312
1,0.506525500008138
1,0.391606699995464
1,0.398889099975349
1,0.568728899990674
0,0.38007079999079
0,0.498204600007739
1,0.680088099994464
1,0.420512600016082
0,0.545303899998544
1,0.396840200002771
0,0.392202900024131
0,0.443892199982656
1,0.425122999993619
1,0.595845300005749
1,0.538253100006841
1,0.426739799993811
1,0.631738399999449
0,0.353553299995838
1,0.308035299996845
0,0.426913800009061
0,0.334768200002145
1,0.620758100005332
1,0.672596500022337
1,0.408064299990656
1,0.423498599993763
0,0.559013099991716
1,0.490340199990897
1,0.384543199994368
1,0.504243400006089
1,0.546096500009298
0,0.912728099996457
1,0.618195100018056
1,0.658695599995553
1,0.448716200015042
0,0.419932300021173
0,0.506626499991398
1,0.549526899994817
1,0.842735600017477
0,0.674309599999106
1,0.822430400003213
1,0.603853999986313
0,0.922408700018423
1,0.673959300009301
1,0.326411899994127
1,0.44507970000268
0,0.639128699986031
1,0.692467999993823
1,0.419105700013461
1,0.413824199989904
1,0.531448900001124
1,0.454611699999077
1,0.447881899977801
1,0.514453799987677
1,0.57439069999964
0,0.822815099993022
1,0.397610199986957
1,0.482287699996959
0,0.684578000014881
1,0.591269900003681
1,0.829067700018641
1,0.474210700020194
1,0.496312200004468
1,0.441060599987395
0,0.528943300014362
1,0.488013199996203
1,0.429443500004709
1,0.687033900001552
1,0.471822400024394
1,0.436488400009694
0,0.636993599997368
0,0.536424199992325
1,0.794877200009068
0,0.626078400004189
1,0.64571780001279
1,0.473910200002138
1,0.692330400022911
1,0.711087600007886
0,0.487867299991194
1,0.507603800011566
0,0.782948799984297
1,0.48322900000494
0,0.744226200011326
0,0.448679799999809
0,0.920780899992678
0,0.867078700015554
1,0.246202800015453
1,0.580420599988429
1,0.572632399998838
1,0.425314700027229
1,0.525923800014425
1,0.463620299997274
1,0.623908799985657
1,0.301774599996861
1,0.391419399995357
1,0.485010300006252
0,0.446100100001786
1,0.349094400007743
1,0.348628999985522
0,0.462350400019204
1,0.33026959997369
0,0.400257500004955
1,0.598577800003113
0,0.509170700010145
1,0.368889400007902
1,0.523720400000457
1,0.536454999994021
1,0.378649200021755
0,0.541266799991718
1,0.420357199996943
1,0.362576299987268
1,0.391999300016323
1,0.336193200026173
0,0.338415700010955
1,0.380638200003887
1,0.424065400002291
1,0.361647200013977
1,0.39834119999432
1,0.463792399998056
1,0.45321320000221
0,0.3955156999873
1,0.338483400002588
0,0.291007099993294
1,0.329430700017838
1,0.453840800008038
1,0.45763230000739
1,0.453048199997284
0,0.380437599989818
1,0.436636099999305
1,0.42428349997499
1,0.574974000017392
1,0.539437900006305
1,0.424148199992487
1,0.435281600017333
1,0.572239599976456
1,0.545691400009673
1,0.343032000004314
1,0.440422100014985
0,0.45562510000309
1,0.795884299994214
1,0.617122600000584
0,0.474493200017605
1,0.538487599988002
0,0.398876099992776
1,0.398097199999029
1,0.440432300005341
1,0.334335299994564
1,0.427219600009266
0,0.53864360001171
0,0.389385599992238
1,0.346233099990059
1,0.459972500015283
1,0.447256299987203
1,0.354113200010033
1,0.459760600002483
0,0.557145200000377
1,0.355126999987988
1,0.402817199996207
1,0.41168099999777
0,0.392743100004736
1,0.33563069999218
1,0.368543199991109
1,0.395285799982958
1,0.47660010002437
0,0.296068800002104
1,0.441143800009741
0,0.643384399998467
0,0.373338500008686
1,0.364735799987102
0,0.402689300011843
1,0.652466700004879
1,0.373249600001145
1,0.498399400006747
1,0.401193199999398
1,0.572246999974595
0,0.350020399986533
0,0.795708799996646
1,0.407311799994204
0,0.694788099994184
0,0.346029100008309
0,0.695724599994719
1,0.505680499976734
1,0.443541600019671
1,0.472560800000792
1,0.491948899987619
1,0.343183299992234
0,0.34544299999834
1,0.339427500002785
0,0.362599099986255
1,0.382223699998576
1,0.352316800010158
0,0.770444599998882
1,0.408119100000476
0,0.3411053000018
1,0.341724199999589
1,0.462473399995361
1,0.62465979999979
1,0.463326099998085
1,0.47504889999982
1,0.403630199987674
1,0.394641200022306
1,0.49258550000377
1,0.260187400010182
1,0.606115300004603
1,0.291604499972891
1,0.387612599995919
1,0.22681689998717
1,0.519167599995853
1,0.406104800000321
1,0.366175800008932
1,0.304194700001972
1,0.462464800017187
1,0.39587050001137
0,0.316091699991375
0,0.447538100008387
1,0.395145900023635
1,0.239094500022475
1,0.374894700013101
1,0.399582700018073
1,0.516066100011813
1,0.411292100005085
1,0.398394200019538
1,0.430575500009581
0,0.371430700004566
1,0.724543100019218
0,0.420491099997889
0,0.434881900000619
0,0.818422500015004
1,0.332769100001315
1,0.399782200023765
1,0.576021299988497
0,0.271516800014069
1,0.368081099994015
1,0.416762700013351
0,0.388342899997951
0,0.466099699988263
0,0.954150799982017
0,0.43791449998389
1,0.72526520001702
0,0.596010300010676
1,0.801169900019886
1,0.510524699988309
1,0.334545299992897
0,0.594047099992167
1,0.439251300005708
1,0.440591100021265
1,0.349619299988262
1,0.740289200010011
1,0.436052200006088
1,0.427061800000956
1,0.369033700000728
1,0.366299199988134
1,0.580076799989911
0,0.395157199993264
1,0.450642299983883
0,0.535869299987098
0,0.378346999990754
1,0.551823999994667
0,0.598209799994947
1,0.282646299980115
1,0.349066900002072
1,0.37863289998495
0,0.930693700007396
0,0.262880499998573
1,0.862842100003036
0,0.960005600005388
1,1.45449529998587
1,1.2964952000184
1,0.55671259999508
1,1.33619290002389
1,0.567438900005072
1,1.06180230001337
1,1.06044149998343
1,0.65373940000427
1,0.767266799986828
1,0.725978700007545
0,0.783517399977427
0,0.680660999991233
1,1.40690729999915
1,1.0861053999979
0,1.20811649999814
1,1.22229720000178
0,0.862412699993001
1,0.810789600014687
0,1.10458859999198
1,0.699420900025871
1,1.49523999998928
0,1.48656029999256
1,0.746954000002006
1,0.868381100008264
1,1.13341419998324
0,1.38460729998769
1,0.605282700009411
1,0.97055920001003
1,0.726251099986257
1,1.23389709999901
1,1.28215880002244
0,1.38971840002341
1,1.32276609999826
1,1.4694496000011
1,1.23757729999488
0,0.740227700007381
1,1.11100480001187
1,1.38463670000783
1,0.922353099973407
1,0.897154500009492
1,0.756722999998601
1,0.803318899997976
0,1.80638819999876
0,0.773328899987973
1,1.12899170001037
1,0.775323200010462
0,1.99818610001239
1,0.668429800018203
1,1.47480270001688
1,0.621657800016692
1,0.915811699989717
1,1.4947400999954
1,0.684776500012958
1,1.53182939998806
0,0.872664599999553
0,0.83265759999631
1,0.597265599993989
1,1.09031659999164
1,1.53123220000998
1,0.622190399997635
1,1.09787030000007
1,0.9036616999947
0,1.6526668999868
0,0.561465499980841
1,1.2177816000185
0,1.53756890000659
0,1.36360660000355
1,0.883919500018237
1,0.716353499999968
0,1.67814390000422
0,1.22433540000929
1,0.800470999995014
1,1.34390370000619
1,1.16186289998586
0,1.60987719998229
1,0.930548800010001
0,1.77365829999326
1,0.860440700023901
1,1.01542090001749
1,1.06807799998205
1,0.628164900001138
1,1.28335839998908
1,0.834786599996733
1,0.689238799997838
1,0.816330300003756
1,0.827748800016707
1,0.800422200001776
1,1.11637600001995
1,0.719366399978753
1,0.831574399984675
1,0.728158800018718
1,1.28975440000067
1,0.808241999999154
0,1.36217119998764
1,0.679558499978157
1,0.779175100004068
0,0.925724999979138
0,1.25205809998442
1,1.25375910001458
1,1.03731529999641
1,1.34213760000421
1,1.04934189998312
1,0.992657900002087
1,0.734765200002585
0,0.901684400014346
1,0.89647160001914
1,0.701969000016106
1,1.15632460001507
1,1.08166329999221
1,1.02788199999486
1,0.715395099978196
0,1.10366270001396
0,1.24519669997972
1,0.73303499998292
1,0.878922800009605
1,1.26059699998586
1,0.908611500024563
1,0.733416800008854
1,1.58161330001894
1,1.16043660001014
1,0.690529999992577
1,0.981259499996668
1,0.920835600001737
1,0.915573500009486
1,0.891654300008668
0,1.12127050000709
0,1.07838419999462
0,0.939048600004753
1,0.867343699996127
1,0.87756740002078
1,0.851091699994868
1,1.5873045999906
1,1.00999749999028
0,0.927607899997383
1,1.45193860001746
1,1.12021799999638
1,0.6673579000053
1,0.914832499984186
1,1.20489789999556
1,1.11420630000066
1,0.724626900017029
0,0.82364299998153
1,1.34548899999936
1,1.48111580000841
1,1.56866210000589
1,0.933867799991276
1,1.55269570002565
0,0.758140200021444
1,0.741838599991752
1,0.700270400004229
0,0.808035800000653
1,0.680588299990632
0,0.970866199990269
0,0.785120099986671
1,0.788916600024095
1,1.03926980000688
0,1.00188590001198
0,1.64356379999663
0,1.13278960000025
1,0.793182900000829
0,1.26796540000942
1,1.29244180000387
1,1.32228629998281
1,0.717745700007072
1,0.770969400007743
1,0.82054459999199
1,0.953596900013508
1,1.18422100000316
1,0.6533281999873
1,0.924226500006625
0,1.28630929999053
0,1.35193649999565
1,0.888277799997013
1,1.36702500001411
1,0.818776700005401
1,0.928766400000313
1,0.916177299979609
1,0.889987600006862
1,0.819972600002075
0,1.20653409999795
1,0.655454300023848
0,0.930099999997765
1,1.36762430000817
1,0.797085099999094
1,0.739037099992856
1,0.815667399991071
1,0.671824699995341
1,1.15011990000494
1,1.50358279998181
1,1.0363569999754
1,0.846660600014729
0,1.12136889999965
1,0.675535499991383
1,0.731080600002315
1,1.06321480000042
1,1.00758179998957
0,0.583760800014716
1,0.891328900004737
0,0.766714500001399
1,0.761884599982295
1,1.55417750001652
1,0.996920400008094
1,2.56014449999202
1,0.683622700016713
1,0.753090199985309
0,0.779160200007027
1,1.07728739999584
1,0.777686899993569
1,0.868330299999798
1,1.32592189998832
1,1.3180709000153
1,1.27001099998597
0,0.920419600006426
1,1.15971290000016
1,0.906826799997361
1,1.95557250001002
1,0.8391069000063
0,1.50461689999793
1,1.52494169998681
1,1.55875100000412
1,0.730134399986127
1,0.809798300004331
1,0.856882499996573
1,0.87547810000251
0,1.10009959997842
1,0.722898400010308
1,0.835679899988463
1,1.17506660000072
1,0.800445700006094
1,0.862141599995084
0,1.21671529999003
1,0.869312199996784
1,1.03538480002317
1,1.27765760000329
1,0.963786300009815
1,1.48485300000175
1,0.980533800000558
1,0.862423999991734
1,0.776194500009296
1,0.858793300023535
1,1.32197359998827
1,0.933742399996845
0,0.828677999990759
1,0.65083689999301
1,0.92802560000564
1,1.27491479998571
0,1.33102969999891
1,1.38684569997713
0,1.0876675999898
0,0.669600599998375
0,1.50152239997988
1,0.774501499981852
0,1.46013510000193
1,1.59394049999537
0,0.901793800003361
1,1.75757699998212
1,0.805528699973365
1,0.95509200001834
1,1.0570338999969
0,2.62204089999432
1,1.3725588999805
1,1.28875839998364
1,0.961985300004017
0,0.860071599978255
0,1.37655749998521
1,0.823101999994833
1,0.960176300024614
1,1.49188159999903
1,1.22615609999048
1,0.703594899998279
1,2.19167580001522
0,1.35110100000747
0,1.57600689999526
1,0.695184800017159
1,1.52234720002161
0,1.12244400000782
0,1.36232650000602
1,1.00154169998132
1,1.08119620001526
1,1.54740359997959
1,1.26346379998722
1,0.984447700000601
1,0.899264799983939
1,1.65529559997958
1,1.16504469999927
0,2.17077269998845
1,1.46099679998588
0,1.59598680000636
1,1.97553000002517
1,1.03823649999686
1,0.852656300005037
1,1.1108381000231
0,1.22130470001139
0,2.44276340000215
1,1.88547799998196
0,1.29406430001836
0,1.62783320000744
1,1.13017119999859
0,1.60319199998048
1,1.74816259997897
1,1.56855429999996
0,1.45373090001522
0,1.3664852999791
0,1.39412169999559
1,0.839511600002879
1,1.17613710000296
1,1.04814910001005
1,1.19965890000458
0,1.40702790001524
1,1.28886030000285
1,1.05631379998522
0,1.58644419998745
0,1.10115020000376
1,1.02548229999957
1,2.03616489999695
1,0.991000099980738
1,1.73939760000212
1,1.89127409999492
1,1.58481910001137
1,0.844141500012483
1,2.05409940000391
1,1.79971060002572
1,1.24640510001336
0,1.23617599997669
1,0.757834299991373
1,1.10793889997876
1,1.08506829998805
1,1.10735979999299
0,1.44644239998888
0,1.31302229998983
1,0.943398300005356
1,0.855129599978682
0,1.09569159999955
0,0.966647599998396
1,0.950929799990263
0,1.52862840000307
1,0.981702099990798
1,0.929234900017036
1,0.974007999990135
1,0.878255899995565
0,1.03754540000227
1,0.988497999991523
0,2.10777150001377
0,1.86431060000905
0,1.44282430000021
1,0.766196899989154
1,1.11405310002738
1,0.854369299981045
1,1.5639168000198
1,1.29537449998315
0,1.87758030000259
1,0.741067800001474
1,0.965321499999845
1,1.16914169999654
1,1.32586899999296
1,1.26099700000486
1,1.05961749999551
1,1.59687239999766
0,1.35161860001972
1,0.88767860000371
1,1.48445640000864
1,1.79689629998757
1,0.757315499999095
1,1.25116329998127
1,0.793451599980472
1,1.00477729999693
1,1.01039729997865
1,1.42789210000774
0,1.05328890000237
1,0.752795799984597
1,0.962239600019529
1,2.28515750000952
1,0.793857800017577
1,1.98869749999722
1,1.06795480000437
1,0.800895699998364
1,0.747680599975865
0,1.16258780000499
1,0.73991709999973
1,1.30148130000453
0,1.59385560001829
0,0.908317599998554
0,1.17715390000376
0,1.63127629997325
1,0.802095700026257
1,1.63795760000357
0,1.02978400001302
1,1.42963829997461
1,0.736762399988947
1,0.979732000007061
1,1.05448249998153
1,1.58669080000254
0,1.97100730001694
1,1.59545989998151
1,1.21868119999999
0,1.33685550000519
0,1.63399090000894
1,1.57291780001833
1,1.36683059998904
1,1.06698410000536
1,1.60128999999142
1,0.79063549998682
1,1.03414589999011
1,1.38407149998238
0,1.16167560001486
0,1.64139540001634
