num_trial,coh,direction,resp,status,RT,Completed
54,0.032,0,1,0,0.623661400022684,1
55,0.512,1,1,1,0.479018600017298,1
56,0.064,1,0,0,0.704422099981457,1
57,0.256,1,1,1,0.357442200009245,1
58,0.512,0,0,1,0.421401199972024,1
59,0.032,1,1,1,1.08555079999496,1
60,0.128,0,0,1,0.598659500014037,1
61,0.512,0,0,1,0.398892400000477,1
62,0.064,1,1,1,0.829736900021089,1
63,0.256,1,1,1,0.500041899998905,1
64,0.128,0,0,1,0.388588000001619,1
65,0.256,0,0,1,0.458713200001512,1
66,0.128,1,1,1,0.421786100021563,1
67,0.512,1,1,1,0.492772000026889,1
68,0.064,1,0,0,1.20637010000064,1
69,0.256,1,1,1,0.419644400011748,1
70,0.256,0,0,1,0.506589900003746,1
71,0.256,0,0,1,0.431579199997941,1
72,0.256,0,0,1,0.585609200003091,1
73,0.128,0,1,0,1.01099120001891,1
74,0.032,1,0,0,0.540659399994183,1
75,0.064,1,1,1,0.353091900004074,1
76,0.256,0,0,1,0.51626619999297,1
77,0.032,1,0,0,0.673311999998987,1
78,0,1,1,1,1.15348850001465,1
79,0.512,0,0,1,0.382589100016048,1
80,0.256,1,1,1,0.532734500011429,1
81,0.032,0,0,1,0.378140500019072,1
82,0.032,0,1,0,0.512419200007571,1
83,0.512,0,0,1,0.312188699987018,1
84,0,1,0,0,0.560576399991987,1
85,0.064,1,1,1,0.434402000013506,1
86,0.032,0,0,1,0.655745399999432,1
87,0.512,0,0,1,0.309467899991432,1
88,0.064,1,1,1,0.701499600021634,1
89,0.128,1,1,1,1.03624300000956,1
90,0.128,1,1,1,0.733483899995917,1
91,0,0,0,1,0.87795819999883,1
92,0,0,1,0,0.938212699984433,1
93,0.128,1,0,0,0.426891299983254,1
94,0,1,0,0,1.03092539997306,1
95,0.128,0,0,1,0.489936199999647,1
96,0.256,0,0,1,0.508413000003202,1
97,0,1,1,1,0.740574700001162,1
98,0.256,0,0,1,0.349447899992811,1
99,0.128,1,1,1,0.579046500002733,1
100,0.032,1,0,0,0.4837850999902,1
101,0.512,0,0,1,0.463143100001616,1
102,0.512,0,0,1,0.369386400008807,1
103,0.128,0,1,0,0.733346200024243,1
104,0.256,1,1,1,0.553534299979219,1
105,0.256,1,1,1,0.486259799974505,1
106,0.512,1,1,1,0.391290400002617,1
107,0.512,1,1,1,0.441769500001101,1
108,0.064,0,1,0,0.908698999992339,1
109,0.064,1,0,0,0.612511899991659,1
110,0.032,1,1,1,0.611500200000592,1
111,0.128,0,0,1,0.926399399992079,1
112,0.512,1,1,1,0.4969565999927,1
113,0.032,1,0,0,0.993672700016759,1
114,0,1,1,1,0.587612200004514,1
115,0.128,1,1,1,0.489763000019593,1
116,0.512,0,0,1,0.474986799992621,1
117,0.256,1,1,1,0.513208999997005,1
118,0.128,0,0,1,0.49168990002363,1
119,0.032,0,1,0,0.529105399997206,1
120,0.128,1,1,1,0.713989499985473,1
121,0.256,0,0,1,0.419975900003919,1
122,0,1,1,1,1.53956060000928,1
123,0.064,1,0,0,0.858087100001285,1
124,0,1,1,1,0.850169999990612,1
125,0.064,0,1,0,0.950068099977216,1
126,0,1,0,0,0.382963899988681,1
127,0.128,1,1,1,0.558622200012906,1
128,0.512,1,1,1,0.424826200003736,1
129,0.128,0,0,1,0.556670799996937,1
130,0.128,1,1,1,0.523085299995728,1
131,0,0,0,1,0.422331699985079,1
132,0,0,1,0,1.39473159998306,1
133,0.032,1,0,0,0.7853296000103,1
134,0.064,1,1,1,0.573845300008543,1
135,0.064,0,0,1,0.530032200011192,1
136,0.128,0,1,0,0.647872500005178,1
137,0,1,0,0,1.67691900001955,1
138,0.512,1,1,1,0.398483600001782,1
139,0.256,0,0,1,0.637523899989901,1
140,0.256,1,1,1,0.504322399996454,1
141,0.512,0,0,1,0.851160699996399,1
142,0.032,0,1,0,0.693229800002882,1
143,0,0,0,1,0.345342900021933,1
144,0.032,0,0,1,0.796434899995802,1
145,0,1,0,0,0.561328099982347,1
146,0.512,1,1,1,0.424745600001188,1
147,0.256,1,1,1,0.615382899995893,1
148,0.512,1,1,1,0.533042800001567,1
149,0.064,0,0,1,0.390401400014525,1
150,0.064,0,1,0,0.935703699971782,1
151,0,1,0,0,0.570337800018024,1
152,0.256,1,1,1,0.497827600018354,1
153,0.128,1,0,0,1.69517550000455,1
154,0.128,1,1,1,0.620605899981456,1
155,0.032,1,1,1,1.47952110000188,1
156,0.064,1,1,1,0.722337100014556,1
157,0.064,1,1,1,0.72980249999091,1
158,0.256,1,1,1,0.554738199978601,1
159,0.032,0,0,1,0.7891929000034,1
160,0,0,1,0,0.777886700001545,1
161,0.032,1,0,0,0.749971799988998,1
162,0.512,1,1,1,0.425944600021467,1
163,0,1,0,0,0.783548400009749,1
164,0.064,0,1,0,0.37904620001791,1
165,0,0,0,1,0.674420199997257,1
166,0,1,1,1,1.25308680001763,1
167,0.256,1,1,1,0.57392169997911,1
168,0,1,0,0,1.24658820001059,1
169,0,0,1,0,0.459711300005438,1
170,0.256,1,1,1,0.544635600002948,1
171,0.064,0,0,1,1.68722599998,1
172,0.128,0,0,1,1.16290200001094,1
173,0.256,1,1,1,0.506622400018387,1
174,0,1,0,0,0.372774000017671,1
175,0.256,0,0,1,0.556840100005502,1
176,0.064,0,1,0,1.13692190000438,1
177,0.064,0,0,1,1.00289550001617,1
178,0.512,0,0,1,0.483381600002758,1
179,0.064,1,1,1,0.884067600010894,1
180,0.064,1,0,0,0.889114699995844,1
181,0.064,0,1,0,0.942026499978965,1
182,0.256,1,1,1,0.470499699993525,1
183,0.032,1,0,0,0.995216500014067,1
184,0.512,1,1,1,0.468979799974477,1
185,0.064,0,0,1,1.1171949999989,1
186,0.512,0,0,1,0.477549800009001,1
187,0.064,0,0,1,0.815751300018746,1
188,0.128,1,1,1,0.6057725000137,1
189,0.032,0,0,1,0.365456900006393,1
190,0.512,0,0,1,0.523715399991488,1
191,0.032,0,0,1,1.04053679999197,1
192,0.512,0,0,1,0.366212199995061,1
193,0.512,1,1,1,0.481228199991165,1
194,0.032,0,0,1,0.560022300021956,1
195,0.128,0,0,1,0.837216999992961,1
196,0.032,0,0,1,0.663573900004849,1
197,0.064,1,1,1,0.706376000016462,1
198,0.256,0,0,1,0.492600500001572,1
199,0.128,0,0,1,0.99942729997565,1
200,0.032,1,1,1,0.759456900006626,1
201,0.032,1,0,0,0.762437500001397,1
202,0.256,0,0,1,0.579124199983198,1
203,0,0,1,0,0.888637900003232,1
204,0.064,1,0,0,0.692872699990403,1
