num_trial,coh,direction,resp,status,RT,Completed
93,0.064,0,0,1,0.802771300019231,1
94,0,0,0,1,1.5641930999991,1
95,0.512,0,0,1,0.784030600014376,1
96,0.064,1,0,0,1.11790949999704,1
97,0.032,1,0,0,0.807983000006061,1
98,0.064,1,0,0,0.757609599997522,1
99,0.256,0,0,1,0.683128300006501,1
100,0,0,0,1,1.44465699998545,1
101,0.256,1,1,1,0.822434100002283,1
102,0.064,1,0,0,1.65833750000456,1
103,0.512,0,0,1,0.588132899982156,1
104,0.128,1,1,1,1.08451320001041,1
105,0.064,1,1,1,1.39587539999047,1
106,0.512,1,1,1,0.661715900001582,1
107,0.032,1,0,0,2.29994629998691,1
108,0.128,0,0,1,0.707962799991947,1
109,0.128,1,1,1,1.07351180000114,1
110,0.128,0,0,1,0.727326399995945,1
111,0.032,1,0,0,0.874861800024519,1
112,0.128,1,1,1,1.49407069999143,1
113,0.512,0,0,1,0.727627600019332,1
114,0.256,0,0,1,0.974419200007105,1
115,0.256,0,0,1,0.820169700018596,1
116,0.064,0,0,1,0.82260350001161,1
117,0.032,0,0,1,0.983285299997078,1
118,0.128,0,0,1,0.958231500000693,1
119,0,1,0,0,0.892557599989232,1
120,0,1,0,0,0.622422599990387,1
121,0.128,0,0,1,0.865314700000454,1
122,0.032,1,1,1,1.2519169000152,1
123,0.032,0,0,1,1.5250473000051,1
124,0,1,0,0,1.0523983000021,1
125,0.128,0,0,1,2.19341119998717,1
126,0.128,1,1,1,1.11249799997313,1
127,0.512,0,0,1,0.701032799988752,1
128,0.256,1,1,1,1.14932199998293,1
129,0.256,1,1,1,0.725945999991382,1
130,0.032,0,0,1,1.12343010000768,1
131,0,1,0,0,1.00010239999392,1
132,0,1,0,0,1.11193010001443,1
133,0.032,0,0,1,0.933531499991659,1
134,0.064,0,1,0,1.856715300004,1
135,0.512,0,0,1,0.591804700001376,1
136,0.064,0,0,1,1.42267259999062,1
137,0.256,1,1,1,1.87955250000232,1
138,0.128,1,1,1,1.29128880001372,1
139,0.512,0,0,1,0.692968899995321,1
140,0.256,0,0,1,0.787414599995827,1
141,0.064,0,0,1,0.837118900002679,1
142,0.064,1,0,0,1.24082889998681,1
143,0.256,0,0,1,0.860104199993657,1
144,0.512,1,1,1,0.614435000024969,1
145,0.032,0,0,1,1.42519099998754,1
146,0.064,0,0,1,0.794521500007249,1
147,0.128,1,1,1,0.842206099972827,1
148,0.256,1,1,1,0.669947999995202,1
149,0,1,0,0,1.83673580002505,1
150,0.032,0,0,1,1.47740040000645,1
151,0,1,0,0,1.16666419999092,1
152,0.064,1,1,1,1.26341080002021,1
153,0.064,0,0,1,1.82468210000661,1
154,0,1,0,0,1.249187599984,1
155,0.512,0,0,1,0.614667300018482,1
156,0.256,1,1,1,0.915466800011927,1
157,0.512,1,1,1,0.650721599988174,1
158,0.256,1,1,1,0.788982800004305,1
159,0.064,0,0,1,0.903927699982887,1
160,0,0,0,1,1.01196119998349,1
161,0,0,0,1,0.753161600005114,1
162,0.256,0,0,1,0.756185799982632,1
163,0,0,0,1,0.914360700000543,1
164,0.032,0,1,0,1.53476339997724,1
165,0.512,0,0,1,0.599349500000244,1
166,0,1,0,0,1.01412780000828,1
167,0,0,0,1,0.721006100007799,1
168,0.128,0,0,1,0.728405700006988,1
169,0.256,1,1,1,0.711595999979181,1
170,0,0,0,1,1.42710440000519,1
171,0.128,0,0,1,1.18733250000514,1
172,0.512,1,1,1,0.607250499975635,1
173,0.256,0,0,1,0.79105110000819,1
174,0.064,0,0,1,1.08413040000596,1
175,0.032,0,0,1,1.26572500000475,1
176,0.128,0,0,1,0.80334050001693,1
177,0.032,0,1,0,1.05471050000051,1
178,0.512,0,0,1,0.707822800002759,1
179,0.032,1,0,0,0.876103399990825,1
180,0.064,1,0,0,2.28403070001514,1
181,0.512,0,0,1,0.678200299997116,1
182,0.256,1,1,1,1.94447359998594,1
183,0.032,1,1,1,1.30579980000039,1
184,0.064,0,0,1,1.04201259999536,1
185,0,1,1,1,1.49693609998212,1
186,0.032,1,1,1,1.26490500001819,1
187,0.032,1,1,1,0.904990399983944,1
188,0.512,1,1,1,0.730860900017433,1
189,0.064,1,1,1,0.853164699976332,1
190,0.512,0,0,1,0.71823920001043,1
191,0.512,1,1,1,0.755679599998984,1
192,0.128,0,0,1,1.6041508000053,1
193,0.128,0,0,1,0.681443999987096,1
194,0.256,0,0,1,0.878510900016408,1
195,0.256,1,1,1,0.871916100004455,1
196,0.256,0,0,1,0.744212799996603,1
197,0.512,1,1,1,0.578887499985285,1
198,0,1,1,1,1.78385549999075,1
199,0.256,0,0,1,0.652662100008456,1
200,0.064,1,1,1,1.09068130000378,1
201,0.128,1,1,1,0.977753899991512,1
202,0.064,1,1,1,0.745621000009123,1
203,0.128,0,1,0,0.738483399996767,1
204,0.064,0,1,0,0.802393099991605,1
