num_trial,coh,direction,resp,status,RT,Completed
118,0.256,1,1,1,1.11668890001602,1
119,0.256,0,0,1,1.11720000000787,1
120,0.032,1,0,0,1.11470289999852,1
121,0.512,1,1,1,0.765975800022716,1
122,0,1,0,0,1.88967630002298,1
123,0.256,1,1,1,0.617240900028264,1
124,0.064,1,1,1,0.931817600008799,1
125,0.512,1,1,1,0.623316999990493,1
126,0.512,1,1,1,0.623000799998408,1
127,0.128,0,0,1,1.10996650002198,1
128,0.256,1,1,1,0.76016870001331,1
129,0.512,1,1,1,0.665778900001897,1
130,0.032,1,1,1,1.25616299998364,1
131,0.064,0,0,1,1.05237200000556,1
132,0.512,0,0,1,0.604527399991639,1
133,0.256,1,1,1,0.773577200016007,1
134,0,1,0,0,0.800851500011049,1
135,0.128,1,0,0,0.690688900009263,1
136,0.256,0,0,1,0.615293500013649,1
137,0.064,0,0,1,0.99042630000622,1
138,0.256,0,0,1,1.23702070000581,1
139,0.512,1,1,1,0.522201100015081,1
140,0.512,0,0,1,0.677763199986657,1
141,0.128,1,1,1,0.589906200009864,1
142,0.032,1,0,0,0.654929200012702,1
143,0.512,0,0,1,0.569763300009072,1
144,0.256,1,1,1,1.05556400000933,1
145,0.064,0,0,1,1.20687969998107,1
146,0.256,1,1,1,0.733452199987369,1
147,0.128,1,0,0,1.33103709999705,1
148,0.064,1,0,0,0.780617599986726,1
149,0.512,0,0,1,0.503987399977632,1
150,0.032,1,0,0,1.09258900000714,1
151,0.128,0,0,1,0.843706599989673,1
152,0.512,1,1,1,0.558877100003883,1
153,0.256,0,0,1,0.914535199990496,1
154,0.512,1,1,1,0.59977760000038,1
155,0,1,0,0,0.982241999998223,1
156,0.064,1,0,0,0.771436899987748,1
157,0,1,1,1,1.18348279999918,1
158,0.256,1,1,1,0.802222500002244,1
159,0.256,0,0,1,0.953838900022674,1
160,0.256,1,1,1,0.765269499999704,1
161,0,0,0,1,0.960082299978239,1
162,0.512,0,0,1,0.61986840001191,1
163,0.128,1,1,1,1.00267380001605,1
164,0.512,0,0,1,0.501870400010375,1
165,0,1,1,1,0.756617600010941,1
166,0.032,1,1,1,1.27784809999866,1
167,0.512,0,0,1,0.608078300021589,1
168,0.128,1,0,0,1.57593819999602,1
169,0,0,0,1,0.817973099998198,1
170,0.032,1,1,1,0.597568199998932,1
171,0,0,0,1,1.02589020002051,1
172,0.128,0,0,1,0.637842399999499,1
173,0.064,0,0,1,0.6533193999785,1
174,0.064,1,1,1,0.80928529999801,1
175,0.064,1,1,1,1.15132259999518,1
176,0,0,1,0,0.602895800024271,1
177,0.128,1,0,0,0.570558600011282,1
178,0.512,1,1,1,0.668564199993853,1
179,0.128,1,1,1,0.650016700004926,1
180,0.128,1,1,1,0.594005099992501,1
181,0.064,0,0,1,1.40696140000364,1
182,0.128,0,1,0,0.651681100018322,1
183,0,1,1,1,0.741530500003137,1
184,0,1,1,1,1.1342474000121,1
185,0,0,1,0,0.724518100003479,1
186,0.064,1,1,1,1.1409703999816,1
187,0.064,1,1,1,1.27561310000601,1
188,0.032,0,0,1,1.26051299998653,1
189,0.128,0,0,1,1.07758880002075,1
190,0,0,1,0,1.50838839999051,1
191,0.128,0,1,0,2.06020879998687,1
192,0.032,1,1,1,0.892545799986692,1
193,0.256,1,1,1,0.59684029998607,1
194,0.256,1,1,1,0.636697999987518,1
195,0.512,0,0,1,0.568181300011929,1
196,0.512,0,0,1,0.654199100012193,1
197,0.064,1,1,1,0.801956799987238,1
198,0.032,1,1,1,0.922544499975629,1
199,0.256,1,1,1,0.661889900016831,1
200,0.032,1,1,1,0.632828600006178,1
201,0,0,1,0,0.623641599988332,1
202,0.064,0,1,0,0.801681300014025,1
203,0.128,1,1,1,0.729180299997097,1
204,0.064,0,1,0,0.937965799996164,1
