num_trial,coh,direction,resp,status,RT,Completed
1,0.512,0,0,1,0.501287399994908,1
2,0.128,0,0,1,0.723680100025376,1
3,0.512,1,1,1,0.609249399974942,1
4,0.512,1,1,1,0.556698700005654,1
5,0.512,1,1,1,0.874062899994897,1
6,0.032,0,0,1,0.70929860000615,1
7,0,1,0,0,0.691895199997816,1
8,0.032,1,1,1,0.628575400012778,1
9,0,0,1,0,0.914836500014644,1
10,0,0,0,1,0.766134599980433,1
11,0,0,1,0,1.02257969998755,1
12,0.256,0,0,1,0.427443299995502,1
13,0.064,1,1,1,1.10188229999039,1
14,0,0,1,0,0.820922499988228,1
15,0.256,0,0,1,0.752430900000036,1
16,0.512,1,1,1,0.575795999990078,1
17,0.128,1,1,1,0.766996399994241,1
18,0.064,1,1,1,0.821189599984791,1
19,0.032,0,1,0,0.832051299978048,1
20,0.128,0,1,0,0.766437699989183,1
21,0.512,0,0,1,1.304226200009,1
22,0,1,1,1,0.798576599976514,1
23,0.032,0,0,1,1.40065940000932,1
24,0.064,0,0,1,1.39166160000605,1
25,0.032,0,0,1,3.83732229997986,1
26,0.512,0,0,1,0.730434099998092,1
27,0.032,1,1,1,0.968103999999585,1
28,0.032,1,1,1,0.680479700007709,1
29,0,1,1,1,0.714115099981427,1
30,0,0,1,0,0.755959999980405,1
31,0.256,0,0,1,0.686773399997037,1
32,0.064,0,0,1,0.665189799998188,1
33,0.032,1,1,1,1.13032339999336,1
34,0.128,0,1,0,1.14895310002612,1
35,0.128,0,1,0,0.914769000024535,1
36,0.128,1,1,1,0.857853900000919,1
37,0.032,1,1,1,1.17422789998818,1
38,0.256,1,1,1,0.657334299990907,1
39,0.512,0,0,1,0.909324999985984,1
40,0,1,0,0,1.52937289999682,1
41,0.128,1,1,1,0.551448399986839,1
42,0.256,0,0,1,0.620857899979455,1
43,0,1,1,1,0.891995899990434,1
44,0,0,0,1,1.40052530000685,1
45,0.256,1,1,1,0.807714399998076,1
46,0.512,1,1,1,0.666898700001184,1
47,0.064,0,0,1,0.996009999973467,1
48,0,0,1,0,1.11030450000544,1
49,0.064,0,0,1,1.10249419999309,1
50,0,0,1,0,1.33552189997863,1
51,0.064,1,0,0,0.579959000024246,1
52,0.256,1,1,1,0.712928500026464,1
53,0.512,0,0,1,0.633455300005153,1
54,0.256,1,1,1,1.49162789998809,1
55,0.064,0,0,1,1.50664020000841,1
56,0.512,0,0,1,0.605291900021257,1
57,0.512,0,0,1,0.622583300020779,1
58,0.064,0,0,1,0.966779200010933,1
59,0.064,1,0,0,1.07164969999576,1
60,0.128,0,0,1,0.754236199980369,1
61,0.032,1,0,0,1.10710429999745,1
62,0.256,0,0,1,0.673896499996772,1
63,0,1,0,0,0.719217500009108,1
64,0.128,0,1,0,1.05350539999199,1
65,0.512,0,0,1,0.942740899976343,1
66,0.032,1,1,1,1.28298239997821,1
67,0.064,0,1,0,1.3441354999959,1
68,0.512,0,0,1,0.509270899987314,1
69,0.032,0,1,0,1.23694169998635,1
70,0.512,0,0,1,0.546688300004462,1
71,0.256,0,0,1,1.4627266000025,1
72,0.512,1,1,1,0.955762700003106,1
73,0.128,1,1,1,1.1383283000032,1
74,0.064,1,1,1,1.51404060001369,1
75,0.512,1,1,1,0.602394999994431,1
76,0.128,1,1,1,0.770322800002759,1
77,0,0,1,0,1.19440110001597,1
78,0.032,1,0,0,1.27872430000571,1
79,0.064,0,0,1,1.17675479999161,1
80,0.512,1,1,1,0.92962089998764,1
81,0.032,1,0,0,0.978155999997398,1
82,0.032,1,1,1,1.73369259998435,1
83,0,0,1,0,1.01796399999876,1
84,0.256,1,1,1,0.735915600002045,1
85,0.128,0,0,1,0.741631499986397,1
86,0.064,1,0,0,0.906139900005655,1
87,0.128,0,1,0,1.47831879998557,1
88,0.512,1,1,1,0.727001699997345,1
89,0.064,1,0,0,1.05619860001025,1
90,0.512,0,0,1,0.5970321999921,1
91,0.032,0,0,1,1.12488619997748,1
92,0.256,1,1,1,1.05943429999752,1
93,0.256,1,1,1,1.01330170000438,1
94,0.032,1,0,0,1.9199197999842,1
95,0.256,0,0,1,0.612653099989984,1
96,0,1,0,0,1.37135400000261,1
97,0.064,1,1,1,1.27168470001197,1
98,0.064,0,0,1,1.38748770000529,1
99,0.128,1,1,1,1.14100350000081,1
100,0.512,1,1,1,0.710894800024107,1
101,0.064,1,1,1,1.66594210002222,1
102,0.512,0,0,1,0.613816199998837,1
103,0.128,0,0,1,0.958882100007031,1
104,0.512,1,1,1,0.792599400010658,1
105,0,1,0,0,0.918101599992951,1
106,0.064,1,0,0,1.01434920000611,1
107,0.032,1,0,0,1.4722741000005,1
108,0.512,0,0,1,0.646928700007265,1
109,0.128,1,1,1,1.06129519999376,1
110,0.256,1,1,1,0.807264999981271,1
111,0.064,1,0,0,1.28247510001529,1
112,0.256,0,0,1,1.78267000001506,1
113,0.256,0,0,1,1.08662550000008,1
114,0.128,1,1,1,0.804816499992739,1
115,0,1,0,0,1.33436460001394,1
116,0,1,0,0,0.959977299993625,1
117,0.512,1,1,1,0.787224900006549,1
118,0.128,1,1,1,1.087434999994,1
119,0,1,0,0,0.956428100005724,1
120,0.064,0,0,1,1.37823370000115,1
121,0.256,0,0,1,0.675607399985893,1
122,0.128,1,1,1,0.895608899998479,1
123,0.032,0,0,1,0.975066999992123,1
124,0.032,1,0,0,1.47424800001318,1
125,0,0,0,1,0.730607000004966,1
126,0.256,0,0,1,1.18698800000129,1
127,0.256,0,0,1,0.97992549999617,1
128,0.512,1,1,1,0.742760299996007,1
129,0.064,0,0,1,1.29315099999076,1
130,0.064,1,0,0,1.41849140002159,1
