num_trial,coh,direction,resp,status,RT,Completed
1,0.064,0,0,1,0.829067700018641,1
2,0.256,0,0,1,0.474210700020194,1
3,0.256,1,1,1,0.496312200004468,1
4,0.512,1,1,1,0.441060599987395,1
5,0.064,1,0,0,0.528943300014362,1
6,0.256,0,0,1,0.488013199996203,1
7,0.256,1,1,1,0.429443500004709,1
8,0.256,1,1,1,0.687033900001552,1
9,0.128,1,1,1,0.471822400024394,1
10,0.512,1,1,1,0.436488400009694,1
11,0.032,0,1,0,0.636993599997368,1
12,0,1,0,0,0.536424199992325,1
13,0.032,0,0,1,0.794877200009068,1
14,0.032,1,0,0,0.626078400004189,1
15,0.032,1,1,1,0.64571780001279,1
16,0.256,1,1,1,0.473910200002138,1
17,0.032,1,1,1,0.692330400022911,1
18,0,1,1,1,0.711087600007886,1
19,0.064,1,0,0,0.487867299991194,1
20,0.512,0,0,1,0.507603800011566,1
21,0.128,0,1,0,0.782948799984297,1
22,0.256,1,1,1,0.48322900000494,1
23,0,1,0,0,0.744226200011326,1
24,0.032,0,1,0,0.448679799999809,1
25,0.064,1,0,0,0.920780899992678,1
26,0,0,1,0,0.867078700015554,1
27,0.128,0,0,1,0.246202800015453,1
28,0.256,1,1,1,0.580420599988429,1
29,0.032,0,0,1,0.572632399998838,1
30,0.512,1,1,1,0.425314700027229,1
31,0,0,0,1,0.525923800014425,1
32,0.512,0,0,1,0.463620299997274,1
33,0,0,0,1,0.623908799985657,1
34,0.064,0,0,1,0.301774599996861,1
35,0.128,0,0,1,0.391419399995357,1
36,0,1,1,1,0.485010300006252,1
37,0.064,1,0,0,0.446100100001786,1
38,0.256,1,1,1,0.349094400007743,1
39,0.256,0,0,1,0.348628999985522,1
40,0.032,1,0,0,0.462350400019204,1
41,0.128,1,1,1,0.33026959997369,1
42,0.128,1,0,0,0.400257500004955,1
43,0.128,1,1,1,0.598577800003113,1
44,0.064,0,1,0,0.509170700010145,1
45,0.256,0,0,1,0.368889400007902,1
46,0.064,1,1,1,0.523720400000457,1
47,0.064,0,0,1,0.536454999994021,1
48,0,0,0,1,0.378649200021755,1
49,0.032,0,1,0,0.541266799991718,1
50,0.064,0,0,1,0.420357199996943,1
51,0.128,0,0,1,0.362576299987268,1
52,0.032,0,0,1,0.391999300016323,1
53,0,0,0,1,0.336193200026173,1
54,0,1,0,0,0.338415700010955,1
55,0.128,0,0,1,0.380638200003887,1
56,0.128,1,1,1,0.424065400002291,1
57,0.256,0,0,1,0.361647200013977,1
58,0,0,0,1,0.39834119999432,1
59,0.128,1,1,1,0.463792399998056,1
60,0.512,1,1,1,0.45321320000221,1
61,0.032,1,0,0,0.3955156999873,1
62,0.256,1,1,1,0.338483400002588,1
63,0.064,1,0,0,0.291007099993294,1
64,0.064,1,1,1,0.329430700017838,1
65,0.032,0,0,1,0.453840800008038,1
66,0.064,0,0,1,0.45763230000739,1
67,0,0,0,1,0.453048199997284,1
68,0.032,0,1,0,0.380437599989818,1
69,0.256,1,1,1,0.436636099999305,1
70,0.512,1,1,1,0.42428349997499,1
71,0.128,0,0,1,0.574974000017392,1
72,0.128,1,1,1,0.539437900006305,1
73,0.032,0,0,1,0.424148199992487,1
74,0.512,0,0,1,0.435281600017333,1
75,0,1,1,1,0.572239599976456,1
76,0.128,1,1,1,0.545691400009673,1
77,0.512,0,0,1,0.343032000004314,1
78,0.128,0,0,1,0.440422100014985,1
79,0.256,0,1,0,0.45562510000309,1
80,0,0,0,1,0.795884299994214,1
81,0.032,0,0,1,0.617122600000584,1
82,0,1,0,0,0.474493200017605,1
83,0.128,1,1,1,0.538487599988002,1
84,0,1,0,0,0.398876099992776,1
85,0.128,1,1,1,0.398097199999029,1
86,0.512,0,0,1,0.440432300005341,1
87,0.064,0,0,1,0.334335299994564,1
88,0.512,1,1,1,0.427219600009266,1
89,0.032,1,0,0,0.53864360001171,1
90,0.256,0,1,0,0.389385599992238,1
91,0.512,0,0,1,0.346233099990059,1
92,0.256,1,1,1,0.459972500015283,1
93,0.512,1,1,1,0.447256299987203,1
94,0.512,0,0,1,0.354113200010033,1
95,0.064,1,1,1,0.459760600002483,1
96,0,1,0,0,0.557145200000377,1
97,0,0,0,1,0.355126999987988,1
98,0.256,0,0,1,0.402817199996207,1
99,0.128,1,1,1,0.41168099999777,1
100,0.032,1,0,0,0.392743100004736,1
101,0.256,1,1,1,0.33563069999218,1
102,0.064,0,0,1,0.368543199991109,1
103,0,0,0,1,0.395285799982958,1
104,0.032,0,0,1,0.47660010002437,1
105,0.032,1,0,0,0.296068800002104,1
106,0.128,1,1,1,0.441143800009741,1
107,0.032,1,0,0,0.643384399998467,1
108,0.128,0,1,0,0.373338500008686,1
109,0.032,0,0,1,0.364735799987102,1
110,0,1,0,0,0.402689300011843,1
111,0,0,0,1,0.652466700004879,1
112,0.256,0,0,1,0.373249600001145,1
113,0.256,0,0,1,0.498399400006747,1
114,0.064,0,0,1,0.401193199999398,1
115,0,1,1,1,0.572246999974595,1
116,0.128,1,0,0,0.350020399986533,1
117,0.064,1,0,0,0.795708799996646,1
118,0.512,1,1,1,0.407311799994204,1
119,0,0,1,0,0.694788099994184,1
120,0,1,0,0,0.346029100008309,1
121,0.128,0,1,0,0.695724599994719,1
122,0.256,1,1,1,0.505680499976734,1
123,0.032,0,0,1,0.443541600019671,1
124,0.064,1,1,1,0.472560800000792,1
125,0.032,1,1,1,0.491948899987619,1
126,0.032,0,0,1,0.343183299992234,1
127,0.128,0,1,0,0.34544299999834,1
128,0.032,0,0,1,0.339427500002785,1
129,0.064,1,0,0,0.362599099986255,1
130,0.512,1,1,1,0.382223699998576,1
131,0.512,0,0,1,0.352316800010158,1
132,0,1,0,0,0.770444599998882,1
133,0.512,0,0,1,0.408119100000476,1
134,0,1,0,0,0.3411053000018,1
135,0.128,1,1,1,0.341724199999589,1
136,0.256,0,0,1,0.462473399995361,1
137,0.128,1,1,1,0.62465979999979,1
138,0.064,0,0,1,0.463326099998085,1
139,0.512,1,1,1,0.47504889999982,1
140,0.256,0,0,1,0.403630199987674,1
141,0.256,1,1,1,0.394641200022306,1
142,0.512,1,1,1,0.49258550000377,1
143,0.128,0,0,1,0.260187400010182,1
