num_trial,coh,direction,resp,status,RT,Completed
1,0.032,1,1,1,0.857342900009826,1
2,0.032,0,1,0,0.965447199996561,1
3,0.032,0,0,1,1.24885770000401,1
4,0.512,0,0,1,0.610266800009413,1
5,0.064,0,0,1,1.18455629999517,1
6,0.064,0,0,1,0.701573699974688,1
7,0.128,1,1,1,0.884293299983256,1
8,0.032,1,0,0,0.900393300020369,1
9,0.032,0,1,0,1.18118399998639,1
10,0.512,1,1,1,0.777836399996886,1
11,0.512,0,0,1,0.616155600000639,1
12,0,1,1,1,1.12241979999817,1
13,0,0,1,0,1.50118369999109,1
14,0.512,1,1,1,0.689540499995928,1
15,0.064,1,1,1,1.530906400003,1
16,0,0,0,1,0.934499099996174,1
17,0.128,1,0,0,1.00450749997981,1
18,0.032,1,1,1,1.19962130000931,1
19,0.512,1,1,1,0.633338900021045,1
20,0.128,1,1,1,1.25856210000347,1
21,0.032,1,1,1,1.78677360000438,1
22,0.064,0,1,0,1.34450449998258,1
23,0,1,0,0,0.832141299993964,1
24,0.064,1,1,1,0.646461899974383,1
25,0.032,1,0,0,1.20731749999686,1
26,0,1,0,0,1.61608129998785,1
27,0.064,1,1,1,0.976556499983417,1
28,0.064,1,1,1,1.45020530000329,1
29,0,0,1,0,0.885339000000386,1
30,0.256,1,1,1,1.45735320000676,1
31,0.064,1,1,1,1.10217339999508,1
32,0.128,0,0,1,0.885067900002468,1
33,0.064,1,1,1,0.785403200017754,1
34,0.064,0,0,1,0.884745599993039,1
35,0.064,0,0,1,1.177909799997,1
36,0.064,0,1,0,1.02193800001987,1
37,0,1,1,1,0.914978800021345,1
38,0,0,1,0,1.0907642999955,1
39,0.032,1,0,0,1.48095260001719,1
40,0.512,0,0,1,0.687338999996427,1
41,0,1,1,1,1.0299173000094,1
42,0,1,1,1,0.804622700001346,1
43,0.512,1,1,1,0.605704099987634,1
44,0.032,0,0,1,1.33817979999003,1
45,0.128,1,1,1,0.814302100014174,1
46,0,1,1,1,0.868724799976917,1
47,0,1,1,1,0.856570700008888,1
48,0.512,0,0,1,0.666629999992438,1
49,0,1,1,1,0.846208900009515,1
50,0.064,1,0,0,0.78158280000207,1
51,0.064,1,1,1,1.12057219998678,1
52,0.064,1,1,1,0.666340099996887,1
53,0.032,1,0,0,1.21449049998773,1
54,0.256,0,0,1,1.30454399998416,1
55,0.128,0,0,1,0.952002299978631,1
56,0.256,0,0,1,0.708858300000429,1
57,0,1,1,1,1.63323929999024,1
58,0.032,1,1,1,0.947589199990034,1
59,0.032,1,1,1,0.945412800007034,1
60,0.064,1,1,1,1.1079100999923,1
61,0.512,0,0,1,0.687491299991962,1
62,0,1,1,1,0.947636600001715,1
63,0.128,1,0,0,1.56440380000276,1
64,0,0,0,1,1.43695390000357,1
65,0.512,1,1,1,0.689853399991989,1
66,0.128,0,0,1,0.797812299977522,1
67,0.256,1,1,1,0.833686500001932,1
68,0.128,0,1,0,1.31698119998327,1
69,0.128,1,1,1,0.773015299986582,1
70,0.256,1,1,1,0.711259499978041,1
71,0.256,0,0,1,0.74400279999827,1
72,0.128,1,1,1,1.3560249999864,1
73,0.256,1,1,1,0.707403100008378,1
74,0.512,0,0,1,0.659929700021166,1
75,0.512,1,1,1,0.62343329997384,1
76,0.064,1,0,0,1.22636400000192,1
77,0.032,0,0,1,0.730761699989671,1
78,0.032,1,1,1,1.10624910000479,1
79,0.032,1,1,1,1.34224300002097,1
80,0.128,1,1,1,0.932573500002036,1
81,0.512,1,1,1,0.668809599999804,1
82,0.032,0,0,1,0.981999300012831,1
83,0.128,0,0,1,0.914271800022107,1
84,0.512,1,1,1,0.773273800004972,1
85,0.032,0,1,0,1.0734480000101,1
86,0.256,1,1,1,0.980120499996701,1
87,0.512,1,1,1,0.837331299990183,1
88,0.064,1,1,1,1.87187750000157,1
89,0.128,1,1,1,1.10547429998405,1
90,0.256,1,1,1,1.34178970000357,1
91,0.256,0,0,1,0.665459899988491,1
92,0.512,0,0,1,0.599398599995766,1
93,0.512,0,0,1,0.646107800013851,1
94,0.512,0,0,1,0.624086399999214,1
95,0,0,1,0,1.22788429999491,1
96,0.064,0,0,1,0.987911700009136,1
97,0.128,1,1,1,0.820399499993073,1
98,0.128,1,1,1,0.766118500003358,1
99,0,0,0,1,0.900623199995607,1
100,0.032,0,0,1,0.701730300002964,1
101,0,0,0,1,1.70426850000513,1
102,0.512,0,0,1,0.643410199991195,1
103,0.128,1,0,0,1.09886929998174,1
104,0.512,0,0,1,0.616905700007919,1
105,0.256,1,1,1,1.67875779999304,1
106,0.032,0,0,1,1.54985260000103,1
107,0.064,0,0,1,0.637035899999319,1
108,0.032,0,0,1,1.00864630000433,1
109,0.512,0,0,1,0.556479599996237,1
110,0.128,1,1,1,1.12879009998869,1
111,0,0,1,0,1.08571169999777,1
112,0.128,1,1,1,0.721189100004267,1
113,0.032,0,0,1,0.511902400001418,1
114,0,0,1,0,1.19002730000648,1
