num_trial,coh,direction,resp,status,RT,Completed
107,0,0,1,0,0.37246509999386,1
108,0.032,0,0,1,0.389505200000713,1
109,0.064,0,0,1,0.754876199993305,1
110,0.032,1,0,0,0.448552799993195,1
111,0.256,0,1,0,0.405380599986529,1
112,0.064,0,1,0,0.84240839999984,1
113,0.128,0,0,1,0.436487400002079,1
114,0.064,1,0,0,0.658907500008354,1
115,0.032,0,1,0,0.535647999990033,1
116,0.032,1,0,0,0.405188700009603,1
117,0.128,0,0,1,0.505905600002734,1
118,0.512,0,0,1,0.437357200018596,1
119,0.128,1,1,1,0.818285399989691,1
120,0.512,1,1,1,0.535975300008431,1
121,0.128,1,1,1,0.838465999986511,1
122,0.512,0,0,1,0.504348299989942,1
123,0.064,1,0,0,0.696326999983285,1
124,0.512,0,0,1,0.499322299991036,1
125,0.128,0,0,1,0.518508900015149,1
126,0,1,0,0,0.883319400018081,1
127,0.032,0,1,0,0.662424799986184,1
128,0.032,0,0,1,0.406961200002115,1
129,0.128,0,0,1,0.530743400013307,1
130,0.128,0,0,1,0.432018499996047,1
131,0.032,1,0,0,0.427322700008517,1
132,0.256,0,0,1,0.605792799993651,1
133,0.032,0,0,1,0.472121600003447,1
134,0,0,0,1,0.437083600001642,1
135,0.512,0,0,1,0.377123299986124,1
136,0.512,1,1,1,0.501949299999978,1
137,0.032,1,0,0,0.420886200008681,1
138,0,1,0,0,0.353837600006955,1
139,0.064,1,1,1,0.534732800006168,1
140,0.256,0,0,1,0.381754500005627,1
141,0.256,0,0,1,0.608565400005318,1
142,0.064,0,0,1,0.392821699992055,1
143,0.128,0,0,1,0.414427899988368,1
144,0.064,1,1,1,0.625263099995209,1
145,0.032,0,0,1,0.633579600020312,1
146,0.256,1,1,1,0.506525500008138,1
147,0.128,0,0,1,0.391606699995464,1
148,0.512,0,0,1,0.398889099975349,1
149,0.256,0,0,1,0.568728899990674,1
150,0,1,0,0,0.38007079999079,1
151,0.064,0,1,0,0.498204600007739,1
152,0.128,1,1,1,0.680088099994464,1
153,0.032,0,0,1,0.420512600016082,1
154,0.032,1,0,0,0.545303899998544,1
155,0.512,1,1,1,0.396840200002771,1
156,0.064,1,0,0,0.392202900024131,1
157,0.064,0,1,0,0.443892199982656,1
158,0.032,0,0,1,0.425122999993619,1
159,0,0,0,1,0.595845300005749,1
160,0.128,1,1,1,0.538253100006841,1
161,0.032,0,0,1,0.426739799993811,1
162,0.256,1,1,1,0.631738399999449,1
163,0.064,1,0,0,0.353553299995838,1
164,0.256,1,1,1,0.308035299996845,1
165,0.256,1,0,0,0.426913800009061,1
166,0.064,0,1,0,0.334768200002145,1
167,0.128,0,0,1,0.620758100005332,1
168,0,0,0,1,0.672596500022337,1
169,0.512,0,0,1,0.408064299990656,1
170,0.512,1,1,1,0.423498599993763,1
171,0.032,1,0,0,0.559013099991716,1
172,0,1,1,1,0.490340199990897,1
173,0.512,0,0,1,0.384543199994368,1
174,0.064,1,1,1,0.504243400006089,1
175,0.128,0,0,1,0.546096500009298,1
176,0.064,1,0,0,0.912728099996457,1
177,0.128,0,0,1,0.618195100018056,1
178,0.128,0,0,1,0.658695599995553,1
179,0.512,1,1,1,0.448716200015042,1
180,0.128,1,0,0,0.419932300021173,1
181,0,1,0,0,0.506626499991398,1
182,0.064,1,1,1,0.549526899994817,1
183,0.064,1,1,1,0.842735600017477,1
184,0,1,0,0,0.674309599999106,1
185,0.032,0,0,1,0.822430400003213,1
186,0.256,0,0,1,0.603853999986313,1
187,0.064,1,0,0,0.922408700018423,1
188,0,1,1,1,0.673959300009301,1
189,0.064,1,1,1,0.326411899994127,1
190,0.512,1,1,1,0.44507970000268,1
191,0,1,0,0,0.639128699986031,1
192,0.064,0,0,1,0.692467999993823,1
193,0.512,1,1,1,0.419105700013461,1
194,0.256,0,0,1,0.413824199989904,1
195,0.512,1,1,1,0.531448900001124,1
196,0.512,1,1,1,0.454611699999077,1
197,0.512,0,0,1,0.447881899977801,1
198,0.256,0,0,1,0.514453799987677,1
199,0.128,1,1,1,0.57439069999964,1
200,0.064,1,0,0,0.822815099993022,1
201,0.512,0,0,1,0.397610199986957,1
202,0.064,0,0,1,0.482287699996959,1
203,0,1,0,0,0.684578000014881,1
204,0.256,1,1,1,0.591269900003681,1
