num_trial,coh,direction,resp,status,RT,Completed
76,0.256,0,0,1,0.403386300022248,1
77,0.064,0,0,1,0.633463300007861,1
78,0.128,0,0,1,0.395413899997948,1
79,0.512,1,1,1,0.424930800014408,1
80,0.128,1,0,0,0.647724399983417,1
81,0,0,0,1,0.331434899999294,1
82,0.128,1,1,1,0.540467199985869,1
83,0.032,0,0,1,0.332892800011905,1
84,0.256,0,0,1,0.403095899993787,1
85,0.032,0,1,0,1.06532979998155,1
86,0.128,0,0,1,0.558244500018191,1
87,0.032,1,0,0,0.769535500003258,1
88,0.064,1,1,1,0.472960600018268,1
89,0.512,0,0,1,0.335739800008014,1
90,0.064,0,0,1,0.506726499996148,1
91,0,1,0,0,0.466606400004821,1
92,0.512,0,0,1,0.421288200013805,1
93,0.128,1,1,1,0.5094685999793,1
94,0.512,0,0,1,0.379754800000228,1
95,0.128,0,0,1,0.550832600012654,1
96,0.032,1,1,1,0.446655299980193,1
97,0.512,1,1,1,0.484557699994184,1
98,0.032,1,0,0,0.89351640001405,1
99,0.256,0,0,1,0.565656499995384,1
100,0.512,1,1,1,0.352450799982762,1
101,0.128,0,0,1,0.351524199999403,1
102,0.128,0,1,0,0.845006500021555,1
103,0.032,1,0,0,0.365739300003042,1
104,0.512,0,0,1,0.416819400008535,1
105,0,0,1,0,0.516824999998789,1
106,0.128,1,0,0,0.277764400001615,1
107,0.512,0,1,0,0.38399259999278,1
108,0,1,0,0,1.08690490000299,1
109,0.032,0,1,0,0.724726799991913,1
110,0,1,0,0,0.348831099981908,1
111,0,1,1,1,0.793393800006015,1
112,0.512,1,1,1,0.424979300005361,1
113,0.256,0,0,1,0.437305100000231,1
114,0.256,1,1,1,0.463418700004695,1
115,0,0,0,1,0.625509099976625,1
116,0,0,1,0,0.697044600005029,1
117,0.064,0,0,1,0.492062999983318,1
118,0.256,0,0,1,0.440931699995417,1
119,0.128,1,1,1,0.65829500000109,1
120,0.512,0,0,1,0.338831400003983,1
121,0.512,1,1,1,0.420780600019498,1
122,0.128,0,0,1,1.25682670000242,1
123,0.512,0,0,1,0.393951300007757,1
124,0.032,0,0,1,0.672342800011393,1
125,0.064,0,0,1,0.551180100010242,1
126,0.128,1,0,0,0.449458199989749,1
127,0.064,1,1,1,0.402063000015914,1
128,0.512,0,0,1,0.417868499993347,1
129,0.064,0,1,0,0.520378599991091,1
130,0.128,1,0,0,0.343677900003968,1
131,0.064,1,0,0,0.433583899983205,1
132,0,0,1,0,0.649845799984178,1
133,0.512,1,1,1,0.505938799993601,1
134,0.128,1,0,0,0.701037499995437,1
135,0,1,1,1,0.396712100016885,1
136,0.032,1,0,0,0.734927599987714,1
137,0.256,0,1,0,0.393008100014413,1
138,0.032,0,0,1,0.59241650000331,1
139,0.064,1,0,0,0.809109800000442,1
140,0.512,1,1,1,0.358142000011867,1
141,0,0,1,0,1.51472700000159,1
142,0.512,0,0,1,0.413422100013122,1
143,0.256,1,1,1,0.697159999981523,1
144,0.032,1,1,1,0.704889600019669,1
145,0,1,1,1,1.03435820000595,1
146,0.256,0,0,1,0.516028399986681,1
147,0,0,1,0,0.700812900002347,1
148,0,1,1,1,0.596786800015252,1
149,0.032,0,1,0,0.496080800017808,1
150,0.256,1,1,1,0.557813199993689,1
151,0.064,0,0,1,0.565276999986963,1
152,0.032,0,0,1,0.654773999995086,1
153,0.256,0,0,1,0.699066500004847,1
154,0.032,0,0,1,0.739077599981101,1
155,0.512,0,0,1,0.353141200001119,1
156,0.512,1,1,1,0.478122799977427,1
157,0.512,1,1,1,0.4121901000035,1
158,0.064,0,0,1,0.635830899991561,1
159,0.128,0,0,1,0.42100610001944,1
160,0.512,0,0,1,0.403756000014255,1
161,0,0,0,1,0.750178599992068,1
162,0.256,1,1,1,0.456444700015709,1
163,0.032,0,0,1,0.589441500022076,1
164,0,1,0,0,0.597523400007049,1
165,0.032,0,1,0,0.545704299991485,1
166,0.256,1,1,1,0.684528599987971,1
167,0.128,1,1,1,0.746470999991288,1
168,0,1,0,0,0.79722540001967,1
169,0.256,0,0,1,0.699371499998961,1
170,0.512,0,0,1,0.448280999989947,1
171,0.256,0,0,1,0.867114099994069,1
172,0.128,0,0,1,0.75752429998829,1
173,0.256,0,0,1,0.867593500006478,1
174,0.512,1,1,1,0.491334799997276,1
175,0.064,0,0,1,0.843750600004569,1
176,0.032,0,0,1,0.830358800012618,1
177,0.032,1,0,0,0.667846500000451,1
178,0.032,0,1,0,0.716898499988019,1
179,0.064,1,1,1,0.539456900005462,1
180,0.064,1,0,0,0.537058399990201,1
181,0.064,0,0,1,0.714801400026772,1
182,0.128,1,1,1,0.488064300006954,1
183,0,1,0,0,0.427068800025154,1
184,0,1,1,1,0.53103139999439,1
185,0.512,0,0,1,0.483322400017641,1
186,0.256,1,1,1,0.726305400021374,1
187,0.128,1,1,1,0.837390999979107,1
188,0.512,0,0,1,0.406160699989414,1
189,0.064,1,1,1,0.454501500003971,1
190,0.032,1,0,0,0.698131699988153,1
191,0.512,0,0,1,0.417963800020516,1
192,0.032,1,1,1,0.778058600000804,1
193,0,1,0,0,1.00868050000281,1
194,0.256,1,1,1,0.503437200008193,1
195,0.256,0,0,1,0.422112699976424,1
196,0.032,1,1,1,0.867064199992456,1
197,0.128,0,1,0,0.901946999976644,1
198,0.128,0,0,1,0.490440199995646,1
199,0.032,0,0,1,0.742671099986183,1
200,0.256,1,1,1,0.611095100000966,1
201,0.032,0,0,1,0.584947800001828,1
202,0.064,0,0,1,0.425378099986119,1
203,0.032,0,0,1,0.357621899980586,1
204,0.256,0,0,1,0.392403400008334,1
