num_trial,coh,direction,resp,status,RT,Completed
93,0.064,0,1,0,1.88396180002019,1
94,0,1,1,1,0.957456200005254,1
95,0.512,0,0,1,0.619512000004761,1
96,0.064,0,0,1,0.978050499979872,1
97,0.256,0,0,1,0.617175099992892,1
98,0.128,0,0,1,0.656924199982313,1
99,0.064,1,1,1,0.839867099974072,1
100,0.128,1,0,0,1.11874939998961,1
101,0.256,0,0,1,0.876322700001765,1
102,0.064,0,1,0,1.26935289998073,1
103,0.512,0,0,1,0.459750600013649,1
104,0.128,0,1,0,0.995699899998726,1
105,0,0,0,1,0.667282500013243,1
106,0.032,1,1,1,1.88273290000507,1
107,0.128,0,1,0,1.02776080000331,1
108,0.064,0,1,0,1.37821289998828,1
109,0.032,1,1,1,1.28038680000464,1
110,0,1,1,1,1.03489579999587,1
111,0.064,0,0,1,2.53905839999788,1
112,0,0,1,0,1.1115051000088,1
113,0.512,1,1,1,0.804555799986701,1
114,0.512,1,1,1,1.75866699998733,1
115,0,1,0,0,1.4682472999848,1
116,0.032,0,0,1,1.05970250000246,1
117,0.256,0,0,1,1.80845660000341,1
118,0.032,1,0,0,1.07917569999699,1
119,0,1,1,1,1.08344149999903,1
120,0.064,0,1,0,1.7830408999871,1
121,0,1,0,0,1.02549590001581,1
122,0.512,0,0,1,0.818463099974906,1
123,0.032,1,1,1,1.1724574000109,1
124,0,0,1,0,1.37353420001455,1
125,0.256,1,1,1,0.87876029999461,1
126,0,0,0,1,1.43607709999196,1
127,0,0,0,1,1.36971350002568,1
128,0.256,1,1,1,1.83661249998841,1
129,0.128,1,1,1,1.25620180001715,1
130,0.064,1,1,1,1.60793930001091,1
131,0,0,1,0,1.4434012999991,1
132,0,0,1,0,0.843819300003815,1
133,0.032,0,1,0,1.64761899999576,1
134,0.512,1,1,1,0.819200199999614,1
135,0,0,0,1,1.00263699999778,1
136,0.032,0,0,1,0.956896499992581,1
137,0.064,1,0,0,0.713766500004567,1
138,0.512,1,1,1,0.64600049998262,1
139,0.032,0,0,1,2.4633865999931,1
140,0.256,0,0,1,0.885436200012919,1
141,0.032,0,1,0,1.60031780001009,1
142,0.032,0,0,1,0.655895999982022,1
143,0,0,1,0,1.37883840000723,1
144,0.512,1,1,1,0.763297700003022,1
145,0,0,0,1,1.12378819999867,1
146,0.512,1,1,1,0.637108299997635,1
147,0.032,0,0,1,0.902478700008942,1
148,0.256,1,1,1,0.760211100016022,1
149,0.064,0,0,1,0.693457800021861,1
150,0.064,1,1,1,1.3056641999865,1
151,0.128,0,0,1,0.633168100001058,1
152,0.064,0,1,0,1.44915540001239,1
153,0.032,0,0,1,1.38488619998679,1
154,0.512,0,0,1,0.823681100009708,1
155,0.032,0,1,0,1.26369520000299,1
156,0.128,0,0,1,0.619963799981633,1
157,0.128,0,0,1,0.665314999991097,1
158,0.128,1,1,1,1.40602920000674,1
159,0.032,1,0,0,1.70281600000453,1
160,0.256,1,1,1,0.861725800001295,1
161,0.128,1,1,1,1.02701630000956,1
162,0.512,0,0,1,0.60770870000124,1
163,0.128,0,0,1,1.92455990001326,1
164,0.512,1,1,1,0.649527000001399,1
165,0,1,1,1,1.17452219998813,1
166,0.064,0,0,1,0.699537100008456,1
167,0,0,1,0,1.01572830000077,1
168,0.256,0,0,1,1.09752260000096,1
169,0.256,1,1,1,0.739495399990119,1
170,0.064,1,1,1,2.019489600003,1
171,0.032,0,0,1,1.17103300002054,1
172,0.128,0,0,1,1.19274709999445,1
173,0.512,1,1,1,0.718056200013962,1
174,0.032,1,1,1,1.18146419999539,1
175,0.256,1,1,1,0.780015099997399,1
176,0.064,0,0,1,1.37206409999635,1
177,0.256,0,0,1,0.877234799991129,1
178,0.512,1,1,1,0.730059299996356,1
179,0.128,0,0,1,0.912314399989555,1
180,0,1,0,0,0.961543300014455,1
181,0.032,1,1,1,0.601371700002346,1
182,0.256,0,0,1,1.32448039998417,1
183,0.128,1,1,1,1.10990049998509,1
184,0.128,1,1,1,0.894883500004653,1
185,0.256,0,0,1,0.983566400012933,1
186,0.128,1,0,0,1.66705650000949,1
187,0.256,1,1,1,0.701750900014304,1
188,0.032,0,0,1,0.880940799979726,1
189,0.256,1,1,1,1.27637860001414,1
190,0.032,1,1,1,1.59272960000089,1
191,0.032,1,1,1,1.06282200000715,1
192,0.512,0,0,1,0.577158200001577,1
193,0.064,1,0,0,1.36046900000656,1
194,0.128,1,1,1,0.838090499979444,1
195,0.032,1,0,0,1.65799810001045,1
196,0.256,1,1,1,0.673073100013426,1
197,0.512,1,1,1,0.633460700017167,1
198,0,0,0,1,1.37677530001383,1
199,0,1,0,0,0.9057904999936,1
200,0.128,1,1,1,0.797542399988743,1
201,0,1,1,1,1.09737440000754,1
202,0.256,1,1,1,0.669481200020527,1
203,0.256,1,1,1,0.682218900008593,1
204,0,0,0,1,1.28877569999895,1
