num_trial,coh,direction,resp,status,RT,Completed
1,0.064,1,1,1,1.5804969999881,1
2,0.128,1,1,1,0.550576800014824,1
3,0.128,1,1,1,0.574840400018729,1
4,0.512,1,1,1,0.611011400003918,1
5,0.256,0,0,1,0.847896399995079,1
6,0.512,0,0,1,0.552827000006801,1
7,0.032,1,1,1,0.909604999993462,1
8,0.512,0,0,1,0.641596600005869,1
9,0,0,1,0,0.865207900002133,1
10,0.064,0,1,0,0.653571700007888,1
11,0.512,0,0,1,0.454439599998295,1
12,0.256,1,1,1,0.687933200009866,1
13,0.064,0,0,1,1.06145559999277,1
14,0.512,1,1,1,0.540108899993356,1
15,0.064,1,1,1,0.618118099984713,1
16,0.128,0,0,1,0.61284380001598,1
17,0.512,1,1,1,0.559526500001084,1
18,0.032,1,0,0,1.07503549999092,1
19,0.032,0,0,1,1.096353299974,1
20,0.512,0,0,1,0.571660999994492,1
21,0.032,0,1,0,1.00957170000765,1
22,0.128,0,0,1,0.590668100019684,1
23,0.256,1,1,1,1.09078299999237,1
24,0.032,0,0,1,0.781060699984664,1
25,0.064,1,0,0,1.25674290000461,1
26,0.512,1,1,1,0.645748500013724,1
27,0.064,1,1,1,1.37554020000971,1
28,0.256,0,0,1,0.67587450001156,1
29,0.256,1,1,1,0.845482499978971,1
30,0,0,0,1,0.846416199987289,1
31,0,0,0,1,0.795794699981343,1
32,0.128,0,0,1,0.586646900017513,1
33,0.256,1,1,1,0.807932900002925,1
34,0.512,1,1,1,0.680576899991138,1
35,0.032,1,0,0,0.984236899996176,1
36,0.256,0,0,1,0.644739099981962,1
37,0.256,1,1,1,0.593707200023346,1
38,0.032,1,0,0,0.738011199980974,1
39,0.128,0,0,1,0.864433100010501,1
40,0.032,1,1,1,0.999227499996778,1
41,0.032,1,1,1,0.714813700004015,1
42,0.512,0,0,1,0.636150999984238,1
43,0.512,1,1,1,0.585651000001235,1
44,0.128,1,1,1,0.943234800011851,1
45,0.256,1,1,1,0.601715800003149,1
