num_trial,coh,direction,resp,status,RT,Completed
113,0.128,0,0,1,1.3084053999919,1
114,0,0,1,0,1.63853560001007,1
115,0.512,1,1,1,0.595354299992323,1
116,0,0,1,0,0.79541180000524,1
117,0.032,0,0,1,1.09504760001437,1
118,0,1,1,1,2.14003470001626,1
119,0.064,0,0,1,1.20099689997733,1
120,0.128,1,0,0,1.28533650000463,1
121,0.032,0,1,0,0.530634900002042,1
122,0.512,0,0,1,0.494245800015051,1
123,0.032,0,0,1,1.49706709999009,1
124,0.128,1,1,1,0.813162199978251,1
125,0.512,0,0,1,0.639569899998605,1
126,0,1,1,1,0.658731500006979,1
127,0.128,1,1,1,0.84833300000173,1
128,0.064,0,0,1,0.692051599995466,1
129,0.064,1,0,0,1.23166420002235,1
130,0,0,1,0,0.452077499998268,1
131,0.256,1,1,1,0.602654599992093,1
132,0.128,1,1,1,1.78811959997984,1
133,0.512,0,0,1,0.663192599982722,1
134,0,0,1,0,1.56614750000881,1
135,0.128,0,0,1,1.13919910002733,1
136,0.256,1,1,1,0.678466500015929,1
137,0.512,1,1,1,0.635880000016186,1
138,0.512,0,0,1,0.528819999977713,1
139,0,1,1,1,2.166884700011,1
140,0.512,0,0,1,0.577976500004297,1
141,0.128,0,1,0,1.21725190000143,1
142,0.128,1,0,0,1.83897000001161,1
143,0.256,1,1,1,0.495872300001793,1
144,0.256,1,1,1,1.55787670001155,1
145,0.064,0,0,1,2.06010010000318,1
146,0.064,1,1,1,1.23448450001888,1
147,0.512,1,1,1,0.573360499984119,1
148,0.032,1,1,1,0.873107200022787,1
149,0.064,0,1,0,1.02937569998903,1
150,0,0,0,1,0.883143999992171,1
151,0.512,1,1,1,1.81847349999589,1
152,0.128,1,1,1,1.08814800000982,1
153,0,0,1,0,0.946844199992483,1
154,0.128,0,0,1,0.963994699995965,1
155,0.032,0,0,1,0.917146299994783,1
156,0.256,1,1,1,0.794555100001162,1
157,0.064,1,0,0,0.54727300000377,1
158,0.032,0,1,0,0.361764500004938,1
159,0.256,1,1,1,0.818956500006607,1
160,0.064,1,1,1,1.44832409999799,1
161,0.128,0,0,1,0.667137100012042,1
162,0,0,0,1,0.998336299991934,1
163,0,0,1,0,0.95328679998056,1
164,0.064,1,0,0,0.384115399996517,1
165,0.064,0,1,0,0.711176399985561,1
166,0.512,0,0,1,0.51395940000657,1
167,0.256,0,0,1,0.885622900008457,1
168,0.512,1,1,1,0.634765299997525,1
169,0.064,0,0,1,1.0816697999835,1
170,0.256,1,1,1,0.753543500002706,1
171,0.064,1,0,0,1.62147359998198,1
172,0.032,0,1,0,0.901093899999978,1
173,0.128,1,1,1,0.627146700018784,1
174,0.128,1,1,1,0.800387299997965,1
175,0,1,1,1,1.26544059999287,1
176,0.512,0,0,1,0.562458200001856,1
177,0.032,1,1,1,1.9394507999823,1
178,0.512,1,1,1,0.468975199997658,1
179,0.032,1,1,1,1.89241800000309,1
180,0.512,1,1,1,0.41817479999736,1
181,0.064,0,0,1,0.943779599998379,1
182,0.256,0,0,1,0.680075000011129,1
183,0.512,0,0,1,0.5422706999816,1
184,0.064,0,0,1,1.09567119998974,1
185,0.128,0,0,1,0.557856400002493,1
186,0.256,0,0,1,0.575008600018919,1
187,0.128,0,1,0,0.77901679999195,1
188,0.064,1,0,0,0.36471779999556,1
189,0.032,1,1,1,0.695429899991723,1
190,0,1,1,1,0.730477599980077,1
191,0.032,0,1,0,0.55853599999682,1
192,0.032,0,0,1,0.519306400005007,1
193,0,0,0,1,0.511917700001504,1
194,0.032,1,0,0,0.465153700002702,1
195,0.032,0,1,0,0.399739699991187,1
196,0.256,0,0,1,0.473923699988518,1
197,0.512,1,1,1,0.641374099999666,1
198,0.032,1,0,0,0.589332500007004,1
199,0,1,1,1,0.342845000006491,1
200,0.256,0,0,1,0.915463200013619,1
201,0.128,1,1,1,0.668079500028398,1
202,0.064,1,0,0,0.640067300002556,1
203,0.256,0,1,0,0.435680399998091,1
204,0.064,1,1,1,2.10667470001499,1
